발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지시도,발생지시군구
2012,2012060614,주간,수,1,1,경남,창원시(통합)
2012,2012060516,주간,화,1,2,전북,김제시
2012,2012060416,주간,월,1,1,대구,수성구
2012,2012060416,주간,월,1,1,서울,영등포구
2012,2012060316,주간,일,1,2,경기,고양시
2012,2012060218,야간,토,1,1,경북,김천시
2012,2012061014,주간,일,1,1,충남,공주시
2012,2012060812,주간,금,1,4,충북,제천시
2012,2012061319,야간,수,1,2,경기,남양주시
2012,2012061504,야간,금,1,2,경기,화성시
2012,2012060821,야간,금,1,1,경기,김포시
2012,2012060819,야간,금,1,1,전남,영광군
2012,2012060823,야간,금,1,1,대구,남구
2012,2012060818,야간,금,1,2,부산,금정구
2012,2012043009,주간,월,1,1,대전,서구
2012,2012042915,주간,일,1,1,대전,대덕구
2012,2012042912,주간,일,1,1,경북,영주시
2012,2012042814,주간,토,2,5,대전,중구
2012,2012050416,주간,금,1,1,경남,밀양시
2012,2012050722,야간,월,1,1,부산,사상구
2012,2012050708,주간,월,1,1,제주,서귀포시
2012,2012050523,야간,토,1,3,충남,태안군
2012,2012051323,야간,일,1,1,경기,군포시
2012,2012051210,주간,토,1,1,전북,완주군
2012,2012051516,주간,화,1,1,전남,완도군
2012,2012051515,주간,화,1,1,전북,김제시
2012,2012051515,주간,화,1,1,경기,고양시
2012,2012051409,주간,월,1,1,전북,완주군
2012,2012051916,주간,토,1,1,경기,화성시
2012,2012051808,주간,금,1,4,충남,청양군
2012,2012051815,주간,금,1,1,전남,영암군
2012,2012052322,야간,일,1,1,충남,아산시
2012,2012052410,주간,목,1,1,대전,동구
2012,2012052201,야간,화,1,1,서울,서초구
2012,2012052917,주간,화,1,2,충남,논산시
2012,2012052617,주간,토,1,4,전남,광양시
2012,2012052614,주간,토,1,4,강원,강릉시
2012,2012052612,주간,토,1,1,부산,연제구
2012,2012060615,주간,수,1,1,경북,포항시
2012,2012060603,야간,수,1,4,광주,북구
2012,2012061110,주간,월,1,1,부산,남구
2012,2012060921,야간,토,1,1,전북,군산시
2012,2012060921,야간,토,1,1,대전,대덕구
2012,2012061214,주간,화,1,1,전북,전주시
2012,2012060908,주간,토,1,1,전남,해남군
2012,2012042619,야간,목,1,1,전남,완도군
2012,2012042423,야간,화,1,2,부산,해운대구
2012,2012042916,주간,일,1,3,충남,당진시
2012,2012042808,주간,토,1,1,인천,남동구
2012,2012050323,야간,목,2,3,울산,울주군
2012,2012050418,야간,금,1,1,서울,강서구
2012,2012050423,야간,금,1,2,대구,남구
2012,2012050410,주간,금,1,1,서울,관악구
2012,2012050418,야간,금,1,2,충북,충주시
2012,2012050203,야간,수,1,1,경기,안양시
2012,2012050521,야간,토,1,3,충북,괴산군
2012,2012050607,주간,일,1,2,경기,성남시
2012,2012050707,주간,월,1,1,충북,청주시
2012,2012050505,야간,토,1,2,경기,고양시
2012,2012051223,야간,토,1,1,경남,고성군
2012,2012051314,주간,일,1,1,전북,완주군
2012,2012051120,야간,금,1,1,경남,양산시
2012,2012051000,야간,목,1,1,강원,철원군
2012,2012051110,주간,금,1,1,대구,북구
2012,2012051700,야간,목,1,1,서울,중랑구
2012,2012051410,주간,월,1,10,경기,화성시
2012,2012051721,야간,목,1,2,강원,고성군
2012,2012051903,야간,토,1,2,서울,강동구
2012,2012051717,주간,목,1,1,충북,영동군
2012,2012052511,주간,금,1,12,경남,하동군
2012,2012052519,야간,금,1,1,경기,수원시
2012,2012052307,주간,수,1,2,서울,구로구
2012,2012052308,주간,수,1,1,강원,고성군
2012,2012052114,주간,월,1,1,경남,양산시
2012,2012052205,야간,화,1,2,경남,의령군
2012,2012052913,주간,화,1,1,대구,달서구
2012,2012052621,야간,토,1,1,충남,논산시
2012,2012052620,야간,토,1,1,경남,진주시
2012,2012052621,야간,토,1,1,부산,동래구
2012,2012040822,야간,일,1,1,인천,서구
2012,2012041503,야간,일,1,1,경기,용인시
2012,2012041914,주간,목,1,3,대구,달성군
2012,2012041823,야간,수,1,1,경기,의정부시
2012,2012041616,주간,월,1,3,전남,순천시
2012,2012041615,주간,월,1,1,경북,영양군
2012,2012042313,주간,월,1,2,전북,정읍시
2012,2012042122,야간,토,3,4,전북,완주군
2012,2012030807,주간,목,1,3,경기,파주시
2012,2012030615,주간,화,1,1,경기,광주시
2012,2012030605,야간,화,1,2,전북,완주군
2012,2012030600,야간,화,1,3,인천,남구
2012,2012030522,야간,월,1,2,충북,청주시
2012,2012030509,주간,월,1,1,전남,광양시
2012,2012030514,주간,월,1,1,경기,남양주시
2012,2012031220,야간,월,1,1,전북,전주시
2012,2012031309,주간,화,1,1,부산,금정구
2012,2012031016,주간,토,1,2,충북,음성군
2012,2012031018,야간,토,1,1,전남,완도군
2012,2012031620,야간,금,1,1,경기,성남시
2012,2012031702,야간,토,2,3,경기,포천시
2012,2012031715,주간,토,1,1,전남,진도군
2012,2012032219,야간,목,1,4,경남,밀양시
2012,2012031905,야간,월,1,2,부산,금정구
2012,2012031909,주간,월,1,5,부산,동구
2012,2012031823,야간,일,1,1,경기,안산시
2012,2012032505,야간,일,1,2,대구,달서구
2012,2012032522,야간,일,1,1,경기,수원시
2012,2012032617,주간,월,1,1,경남,하동군
2012,2012033010,주간,금,1,1,충북,보은군
2012,2012033010,주간,금,1,1,서울,강북구
2012,2012040315,주간,화,1,1,경기,수원시
2012,2012033021,야간,금,1,1,전북,전주시
2012,2012040717,주간,토,1,1,전북,진안군
2012,2012040522,야간,목,1,1,전남,광양시
2012,2012041100,야간,수,1,1,광주,북구
2012,2012041011,주간,화,1,1,대전,동구
2012,2012040807,주간,일,1,2,경북,김천시
2012,2012041904,야간,목,1,2,대구,달서구
2012,2012041721,야간,화,1,3,충남,당진시
2012,2012042218,야간,일,2,3,전북,완주군
2012,2012042305,야간,월,1,1,서울,금천구
2012,2012042611,주간,목,1,1,경북,영주시
2012,2012042602,야간,목,1,1,경기,부천시
2012,2012042714,주간,금,1,2,부산,강서구
2012,2012032019,야간,화,1,1,충북,청원군
2012,2012032105,야간,수,1,1,전남,여수시
2012,2012032018,야간,화,1,1,경기,안산시
2012,2012031911,주간,월,1,1,경기,김포시
2012,2012032003,야간,화,1,2,전남,나주시
2012,2012032417,주간,토,1,1,서울,중랑구
2012,2012032414,주간,토,1,3,인천,서구
2012,2012032321,야간,금,1,1,인천,서구
2012,2012032305,야간,금,1,1,경남,창원시(통합)
2012,2012032909,주간,목,1,1,전남,함평군
2012,2012032916,주간,목,1,1,경기,평택시
2012,2012032812,주간,수,1,3,경북,경산시
2012,2012032811,주간,수,1,1,경북,칠곡군
2012,2012032709,주간,화,1,1,경기,평택시
2012,2012032712,주간,화,1,4,전북,부안군
2012,2012040315,주간,화,1,1,경북,포항시
2012,2012040220,야간,월,1,1,경기,평택시
2012,2012040220,야간,월,1,1,경기,평택시
2012,2012040623,야간,금,1,1,경남,양산시
2012,2012040519,야간,목,1,1,부산,금정구
2012,2012040416,주간,수,1,3,경북,경주시
2012,2012040500,야간,목,1,1,서울,양천구
2012,2012040500,야간,목,1,1,경기,고양시
2012,2012040416,주간,수,1,1,충남,예산군
2012,2012041519,야간,일,1,1,인천,부평구
2012,2012041321,야간,금,1,1,인천,부평구
2012,2012042011,주간,금,1,1,대구,달서구
2012,2012041902,야간,목,1,2,충남,홍성군
2012,2012041610,주간,월,1,1,충남,태안군
2012,2012042108,주간,토,1,1,전남,영암군
2012,2012042118,야간,토,1,1,부산,강서구
2012,2012042111,주간,토,1,1,서울,영등포구
2012,2012030519,야간,월,1,1,경북,경주시
2012,2012031219,야간,월,1,1,경기,화성시
2012,2012031220,야간,월,1,1,경북,김천시
2012,2012031222,야간,월,1,1,경기,안산시
2012,2012031015,주간,토,1,4,경북,경주시
2012,2012031004,야간,토,1,2,경기,안산시
2012,2012031008,주간,토,1,1,인천,강화군
2012,2012031510,주간,목,1,1,경기,광명시
2012,2012032209,주간,목,1,1,경기,수원시
2012,2012032123,야간,수,1,2,전남,해남군
2012,2012031818,야간,일,1,1,강원,태백시
2012,2012031905,야간,월,1,1,충남,아산시
2012,2012032305,야간,금,1,3,충북,음성군
2012,2012032318,야간,금,1,1,경북,문경시
2012,2012032720,야간,화,1,1,전남,광양시
2012,2012032617,주간,월,1,1,경기,평택시
2012,2012040405,야간,수,1,1,충북,청주시
2012,2012040212,주간,월,1,1,제주,서귀포시
2012,2012033113,주간,토,1,1,전남,진도군
2012,2012040717,주간,토,1,1,대구,북구
2012,2012040703,야간,토,1,1,서울,양천구
2012,2012040602,야간,금,1,1,충북,청주시
2012,2012041103,야간,수,1,1,경남,거제시
2012,2012041319,야간,금,1,1,경북,경주시
2012,2012041818,야간,수,1,1,서울,광진구
2012,2012041805,야간,수,1,15,경남,합천군
2012,2012041814,주간,수,1,1,서울,영등포구
2012,2012041718,야간,화,1,5,충북,음성군
2012,2012041723,야간,화,1,1,경기,시흥시
2012,2012041813,주간,수,1,1,서울,중구
2012,2012042118,야간,토,3,3,경남,밀양시
2012,2012042022,야간,금,1,3,경남,사천시
2012,2012022922,야간,수,1,1,전남,여수시
2012,2012030710,주간,수,1,1,경북,예천군
2012,2012030700,야간,수,1,1,서울,은평구
2012,2012031220,야간,월,1,1,충남,보령시
2012,2012031410,주간,수,1,1,경기,양평군
2012,2012031208,주간,월,1,1,경남,통영시
2012,2012031405,야간,수,1,1,경남,남해군
2012,2012031106,주간,일,1,1,울산,남구
2012,2012031104,야간,일,1,2,울산,울주군
2012,2012031701,야간,토,1,1,경북,경산시
2012,2012031621,야간,금,1,1,경북,고령군
2012,2012031606,주간,금,1,9,강원,원주시
2012,2012032302,야간,금,1,1,부산,서구
2012,2012032211,주간,목,1,2,경기,연천군
2012,2012032023,야간,화,1,1,충남,서산시
2012,2012032001,야간,화,1,1,경기,부천시
2012,2012032521,야간,일,1,1,울산,북구
2012,2012032615,주간,월,1,1,경기,화성시
2012,2012032622,야간,월,1,2,경북,군위군
2012,2012032619,야간,월,1,1,제주,제주시
2012,2012032416,주간,토,1,1,경남,창녕군
2012,2012032419,야간,토,1,1,충남,서천군
2012,2012032409,주간,토,1,1,충남,태안군
2012,2012033105,야간,토,1,1,서울,구로구
2012,2012032811,주간,수,1,1,경기,부천시
2012,2012040223,야간,월,1,1,인천,부평구
2012,2012040208,주간,월,1,1,강원,원주시
2012,2012040121,야간,일,1,1,광주,서구
2012,2012040116,주간,일,1,1,경기,여주시
2012,2012040119,야간,일,1,1,경남,합천군
2012,2012040109,주간,일,1,1,충북,청원군
2012,2012040713,주간,토,1,4,경북,구미시
2012,2012040619,야간,금,1,1,전남,목포시
2012,2012040605,야간,금,1,1,대구,북구
2012,2012040513,주간,목,1,1,서울,중랑구
2012,2012041205,야간,목,1,1,경기,양평군
2012,2012040821,야간,일,1,2,충남,논산시
2012,2012041607,주간,월,1,1,경남,함양군
2012,2012041302,야간,금,1,4,경북,칠곡군
2012,2012041312,주간,금,1,1,경기,안양시
2012,2012041700,야간,화,1,1,부산,연제구
2012,2012041703,야간,화,1,1,서울,구로구
2012,2012041715,주간,화,1,1,경기,고양시
2012,2012041613,주간,월,2,3,전남,진도군
2012,2012042203,야간,일,1,1,충북,영동군
2012,2012042121,야간,토,1,1,서울,서초구
2012,2012042110,주간,토,2,5,대구,북구
2012,2012042018,야간,금,1,2,경남,김해시
2012,2012042107,주간,토,1,1,전북,완주군
2012,2012042105,야간,토,1,1,강원,홍천군
2012,2012030722,야간,화,1,1,서울,서초구
2012,2012030803,야간,목,1,1,강원,영월군
2012,2012030617,주간,화,1,1,인천,남동구
2012,2012030700,야간,수,1,1,전남,순천시
2012,2012031006,주간,토,1,1,광주,북구
2012,2012032018,야간,화,1,5,인천,남구
2012,2012032207,주간,목,1,1,제주,서귀포시
2012,2012031907,주간,월,1,2,부산,북구
2012,2012032410,주간,토,1,1,충북,청주시
2012,2012032501,야간,일,1,2,서울,송파구
2012,2012032520,야간,일,1,1,경북,경주시
2012,2012032406,주간,토,1,1,충북,청원군
2012,2012033004,야간,금,1,1,전북,남원시
2012,2012040112,주간,일,1,3,경기,용인시
2012,2012033116,주간,토,1,1,대전,동구
2012,2012033119,야간,토,1,1,대전,유성구
2012,2012040420,야간,수,1,2,인천,중구
2012,2012041016,주간,화,1,1,경북,경주시
2012,2012041100,야간,수,1,3,경북,구미시
2012,2012041111,주간,수,1,1,울산,울주군
2012,2012040822,야간,일,1,2,경기,화성시
2012,2012040906,주간,월,1,1,경기,화성시
2012,2012040910,주간,월,1,1,전북,전주시
2012,2012041419,야간,토,1,1,서울,강서구
2012,2012041412,주간,토,1,3,경남,창녕군
2012,2012041716,주간,화,1,1,경기,수원시
2012,2012041810,주간,수,1,1,전남,장성군
2012,2012041800,야간,수,1,1,전남,해남군
2012,2012042316,주간,월,1,1,충남,태안군
2012,2012042403,야간,화,1,3,경기,수원시
2012,2012042321,야간,월,1,1,경남,통영시
2012,2012042320,야간,월,1,1,전북,익산시
2012,2012042201,야간,일,1,1,대전,서구
2012,2012042118,야간,토,1,11,전남,영암군
2012,2012030919,야간,금,1,1,서울,구로구
2012,2012030914,주간,금,1,1,서울,금천구
2012,2012030615,주간,화,1,2,경기,남양주시
2012,2012030422,야간,일,1,3,경북,울진군
2012,2012031013,주간,토,1,1,전남,영암군
2012,2012031721,야간,토,1,1,경기,김포시
2012,2012031811,주간,일,1,1,대전,동구
2012,2012031318,야간,화,1,1,경북,봉화군
2012,2012031912,주간,월,1,1,경북,상주시
2012,2012032516,주간,일,1,1,충북,제천시
2012,2012033000,야간,금,1,2,강원,홍천군
2012,2012032708,주간,화,1,1,경기,성남시
2012,2012032612,주간,월,1,3,전남,나주시
2012,2012021019,야간,금,1,1,충북,음성군
2012,2012021019,야간,금,1,2,경기,구리시
2012,2012021410,주간,화,1,6,경기,성남시
2012,2012021305,야간,월,1,1,대구,서구
2012,2012021123,야간,토,1,1,경기,포천시
2012,2012021918,야간,일,1,1,서울,도봉구
2012,2012021819,야간,토,1,1,충북,청주시
2012,2012021901,야간,일,1,1,경기,군포시
2012,2012021705,야간,금,1,2,경북,포항시
2012,2012021619,야간,목,1,1,강원,양구군
2012,2012022415,주간,금,4,100,강원,고성군
2012,2012022219,야간,수,1,1,충남,태안군
2012,2012022219,야간,수,1,2,전북,전주시
2012,2012022123,야간,화,1,1,경남,합천군
2012,2012022100,야간,화,1,1,경기,수원시
2012,2012022716,주간,월,1,1,경남,김해시
2012,2012022718,야간,월,1,1,경기,여주시
2012,2012022511,주간,토,1,1,경기,용인시
2012,2012030506,주간,월,1,1,경북,구미시
2012,2012030211,주간,금,1,7,서울,중랑구
2012,2012011522,야간,일,1,1,전북,군산시
2012,2012012413,주간,화,1,3,경북,경주시
2012,2012012116,주간,토,1,1,경북,영천시
2012,2012012100,야간,토,1,1,충남,논산시
2012,2012012013,주간,금,1,1,충남,부여군
2012,2012012614,주간,목,1,1,서울,용산구
2012,2012020111,주간,수,1,1,울산,북구
2012,2012013019,야간,월,1,1,전북,임실군
2012,2012013022,야간,월,1,1,충남,천안시
2012,2012012919,야간,일,1,1,경기,양평군
2012,2012020514,주간,일,1,1,경기,이천시
2012,2012020608,주간,월,1,1,충북,충주시
2012,2012020417,주간,토,2,6,대구,달서구
2012,2012020921,야간,목,1,1,충북,음성군
2012,2012020920,야간,목,1,1,전남,순천시
2012,2012020718,야간,화,1,1,전북,부안군
2012,2012021417,주간,화,2,15,경북,안동시
2012,2012021317,주간,월,1,1,전북,부안군
2012,2012021200,야간,일,1,1,경남,진주시
2012,2012021112,주간,토,1,3,전북,전주시
2012,2012022006,주간,월,1,3,전북,익산시
2012,2012022015,주간,월,1,1,강원,철원군
2012,2012021723,야간,금,1,1,서울,중구
2012,2012021523,야간,수,1,1,울산,남구
2012,2012022123,야간,화,1,1,전북,전주시
2012,2012022111,주간,화,1,1,전남,함평군
2012,2012022106,주간,화,1,1,경기,김포시
2012,2012022018,야간,월,1,2,충남,예산군
2012,2012022106,주간,화,1,1,광주,서구
2012,2012022103,야간,화,1,1,경기,화성시
2012,2012022021,야간,월,1,1,경기,시흥시
2012,2012022707,주간,월,1,2,울산,울주군
2012,2012022811,주간,화,1,1,강원,원주시
2012,2012022420,야간,금,1,1,경기,평택시
2012,2012030412,주간,일,1,1,대전,동구
2012,2012030317,주간,토,1,1,전북,김제시
2012,2012030407,주간,일,1,1,경북,고령군
2012,2012030420,야간,일,2,8,충남,홍성군
2012,2012022910,주간,수,1,1,충북,청주시
2012,2012030215,주간,금,1,2,전남,영광군
2012,2012030213,주간,금,1,1,전남,나주시
2012,2012011806,주간,수,1,1,충남,태안군
2012,2012011715,주간,화,3,4,경남,창원시(통합)
2012,2012011909,주간,목,1,1,전남,신안군
2012,2012011708,주간,화,1,1,경기,수원시
2012,2012012006,주간,금,1,1,대전,동구
2012,2012011902,야간,목,1,1,서울,서대문구
2012,2012012008,주간,금,1,2,경기,성남시
2012,2012012715,주간,금,1,6,전남,장흥군
2012,2012012808,주간,토,1,1,전북,부안군
2012,2012012811,주간,토,1,1,경남,창원시(통합)
2012,2012012622,야간,목,1,1,경북,경산시
2012,2012012621,야간,목,1,1,경기,김포시
2012,2012020203,야간,목,1,1,전남,담양군
2012,2012020120,야간,수,1,1,부산,연제구
2012,2012020217,주간,목,1,1,대구,달성군
2012,2012013009,주간,월,1,1,충북,괴산군
2012,2012012813,주간,토,1,1,서울,광진구
2012,2012020520,야간,일,1,1,경남,진주시
2012,2012020315,주간,금,1,2,경북,청송군
2012,2012020305,야간,금,1,1,서울,광진구
2012,2012021005,야간,금,1,1,서울,영등포구
2012,2012020923,야간,목,1,2,인천,계양구
2012,2012021101,야간,토,1,2,경기,광주시
2012,2012021018,야간,금,1,1,충남,보령시
2012,2012020909,주간,목,1,3,대구,수성구
2012,2012021407,주간,화,1,1,대구,달서구
2012,2012021419,야간,화,1,6,대구,수성구
2012,2012021119,야간,토,1,2,울산,동구
2012,2012021809,주간,토,1,3,경기,화성시
2012,2012021906,주간,일,1,1,강원,양양군
2012,2012021507,주간,수,1,1,인천,동구
2012,2012021505,야간,수,1,1,충북,증평군
2012,2012022318,야간,목,1,3,경기,성남시
2012,2012022122,야간,화,1,1,인천,강화군
2012,2012022718,야간,월,1,2,경기,양주시
2012,2012022716,주간,월,1,1,부산,영도구
2012,2012022523,야간,토,1,1,전남,여수시
2012,2012022414,주간,금,1,1,서울,성북구
2012,2012022604,야간,일,2,2,강원,춘천시
2012,2012030219,야간,금,1,2,제주,서귀포시
2012,2012011718,야간,화,1,1,경기,수원시
2012,2012011705,야간,화,1,2,경기,화성시
2012,2012011606,주간,월,1,1,경기,평택시
2012,2012012023,야간,금,1,1,서울,영등포구
2012,2012012806,주간,토,1,2,충북,청주시
2012,2012012801,야간,토,1,11,부산,해운대구
2012,2012013119,야간,화,1,2,경기,화성시
2012,2012013107,주간,화,1,1,충남,천안시
2012,2012012918,야간,일,1,1,충북,청주시
2012,2012020619,야간,월,1,1,제주,서귀포시
2012,2012020511,주간,일,2,2,충북,괴산군
2012,2012020411,주간,토,1,2,충남,논산시
2012,2012020416,주간,토,1,2,경기,고양시
2012,2012020906,주간,목,1,2,경기,안산시
2012,2012020715,주간,화,1,2,경남,밀양시
2012,2012020815,주간,수,1,2,경북,경주시
2012,2012021309,주간,월,2,8,대구,북구
2012,2012021322,야간,월,1,2,경북,경주시
2012,2012021808,주간,토,1,1,부산,사상구
2012,2012022408,주간,금,1,1,전북,정읍시
2012,2012022313,주간,목,1,1,강원,횡성군
2012,2012022118,야간,화,1,3,전북,부안군
2012,2012022101,야간,화,1,1,대구,중구
2012,2012022022,야간,월,1,1,경기,시흥시
2012,2012030111,주간,목,1,2,강원,화천군
2012,2012011707,주간,화,1,1,대구,수성구
2012,2012011518,야간,일,1,1,충남,예산군
2012,2012012301,야간,월,1,2,경남,창녕군
2012,2012012706,주간,금,1,1,경기,용인시
2012,2012012800,야간,토,1,1,제주,제주시
2012,2012012706,주간,금,1,1,대구,서구
2012,2012020109,주간,수,1,2,전북,정읍시
2012,2012020222,야간,목,1,1,대전,서구
2012,2012013003,야간,월,1,1,인천,남동구
2012,2012012808,주간,토,2,9,경기,시흥시
2012,2012022006,주간,월,1,1,경기,시흥시
2012,2012022601,야간,일,1,5,경기,고양시
2012,2012022418,야간,금,1,1,경북,예천군
2012,2012022407,주간,금,1,1,경기,부천시
2012,2012030500,야간,월,1,1,전북,익산시
2012,2012022921,야간,수,1,2,경기,김포시
2012,2012030104,야간,목,1,1,경기,안산시
2012,2012011706,주간,화,1,1,전남,해남군
2012,2012011709,주간,화,1,1,부산,사상구
2012,2012011718,야간,화,1,3,대구,북구
2012,2012011605,야간,월,1,1,인천,남구
2012,2012011503,야간,일,1,2,서울,구로구
2012,2012012211,주간,일,1,1,충남,연기군
2012,2012012302,야간,월,1,1,전남,무안군
2012,2012012311,주간,월,1,1,경기,광명시
2012,2012012008,주간,금,1,4,충북,청원군
2012,2012012018,야간,금,1,1,광주,광산구
2012,2012012615,주간,목,1,1,강원,영월군
2012,2012012701,야간,금,1,1,경기,광주시
2012,2012012610,주간,목,1,1,서울,강서구
2012,2012012519,야간,수,1,1,인천,중구
2012,2012013118,야간,화,1,1,부산,기장군
2012,2012013105,야간,화,1,1,경기,수원시
2012,2012020506,주간,일,1,1,부산,동래구
2012,2012021013,주간,금,1,2,경북,경주시
2012,2012021021,야간,금,1,1,부산,북구
2012,2012021518,야간,수,1,1,경기,시흥시
2012,2012021101,야간,금,1,1,서울,종로구
2012,2012021117,주간,토,1,1,서울,동대문구
2012,2012021921,야간,일,4,5,경북,안동시
2012,2012022017,주간,월,1,3,경기,파주시
2012,2012021616,주간,목,1,2,경기,용인시
2012,2012022115,주간,화,1,1,전남,함평군
2012,2012022519,야간,토,1,1,경북,경주시
2012,2012022509,주간,토,1,1,서울,강서구
2012,2012011808,주간,수,1,3,경북,영덕군
2012,2012011815,주간,수,1,2,울산,동구
2012,2012012201,야간,일,1,2,전북,익산시
2012,2012012220,야간,일,1,1,강원,원주시
2012,2012011918,야간,목,1,1,경북,울진군
2012,2012011921,야간,목,1,1,인천,남동구
2012,2012011914,주간,목,1,1,경기,용인시
2012,2012012018,야간,금,1,1,경기,광명시
2012,2012020206,주간,목,1,1,부산,금정구
2012,2012020205,야간,목,1,1,부산,북구
2012,2012020605,야간,월,1,1,경남,거제시
2012,2012020605,야간,월,1,1,전북,익산시
2012,2012020301,야간,목,1,2,경기,화성시
2012,2012021000,야간,금,1,1,대전,대덕구
2012,2012021005,야간,금,1,1,경기,고양시
2012,2012021319,야간,월,1,1,서울,성북구
2012,2012021414,주간,화,1,1,경기,광주시
2012,2012021314,주간,월,1,1,서울,구로구
2012,2012021118,야간,토,1,1,경기,오산시
2012,2012021618,야간,목,1,1,경기,평택시
2012,2012022402,야간,금,1,1,강원,원주시
2012,2012022505,야간,토,1,1,제주,제주시
2012,2012022608,주간,일,1,2,전북,익산시
2012,2012022415,주간,금,1,2,충남,예산군
2012,2012022422,야간,금,1,1,전북,전주시
2012,2012022615,주간,일,1,1,경북,영천시
2012,2012030402,야간,일,1,1,경남,진주시
2012,2012030400,야간,일,1,1,대전,유성구
2012,2012030109,주간,목,1,1,전남,강진군
2012,2012030115,주간,목,1,1,경기,하남시
2012,2012011902,야간,목,1,1,부산,중구
2012,2012011822,야간,수,1,1,경기,파주시
2012,2012011819,야간,수,1,1,대구,달성군
2012,2012011621,야간,월,1,1,울산,울주군
2012,2012011609,주간,월,1,1,충남,아산시
2012,2012011608,주간,월,2,12,경북,경주시
2012,2012012014,주간,금,1,1,충남,논산시
2012,2012012619,야간,목,1,1,경기,수원시
2012,2012020123,야간,수,1,1,경기,시흥시
2012,2012012805,야간,토,1,1,인천,남구
2012,2012020521,야간,일,1,1,경기,포천시
2012,2012040517,주간,목,1,1,서울,은평구
2012,2012041120,야간,수,1,2,경기,안산시
2012,2012041008,주간,화,1,1,부산,영도구
2012,2012040807,주간,일,1,1,충남,서산시
2012,2012041502,야간,일,1,1,대구,달서구
2012,2012041408,주간,토,1,1,인천,부평구
2012,2012042003,야간,금,1,1,서울,양천구
2012,2012041912,주간,목,1,1,부산,강서구
2012,2012042306,주간,월,1,2,경기,김포시
2012,2012042211,주간,일,1,1,전남,순천시
2012,2012042102,야간,토,1,1,부산,해운대구
2012,2012042112,주간,토,1,1,경기,김포시
2012,2012042700,야간,금,1,1,대구,북구
2012,2012030908,주간,금,1,2,전남,여수시
2012,2012030621,야간,화,1,1,경북,포항시
2012,2012030520,야간,월,2,3,부산,기장군
2012,2012031414,주간,수,1,1,경북,청송군
2012,2012031406,주간,수,1,1,부산,금정구
2012,2012031408,주간,수,1,1,부산,사하구
2012,2012031216,주간,월,1,2,경남,거창군
2012,2012031201,야간,월,1,2,인천,남동구
2012,2012031010,주간,토,1,2,충북,제천시
2012,2012031714,주간,토,1,1,경북,상주시
2012,2012031504,야간,목,1,1,인천,부평구
2012,2012032212,주간,목,1,2,강원,철원군
2012,2012032106,주간,수,1,1,경기,평택시
2012,2012032013,주간,화,1,1,제주,제주시
2012,2012032917,주간,목,2,4,강원,원주시
2012,2012032822,야간,수,1,1,부산,기장군
2012,2012033123,야간,토,2,2,전북,전주시
2012,2012033120,야간,토,1,1,경기,의왕시
2012,2012040422,야간,수,1,2,전북,남원시
2012,2012040900,야간,월,1,1,경남,산청군
2012,2012040819,야간,일,1,1,경기,오산시
2012,2012021615,주간,목,1,2,강원,홍천군
2012,2012021610,주간,목,1,1,경기,수원시
2012,2012022408,주간,금,1,1,대구,서구
2012,2012022102,야간,화,1,1,경북,봉화군
2012,2012022118,야간,화,1,1,부산,서구
2012,2012022823,야간,화,1,4,서울,용산구
2012,2012022910,주간,수,1,1,경기,연천군
2012,2012022912,주간,수,1,1,전북,정읍시
2012,2012022909,주간,수,1,1,전북,남원시
2012,2012022706,주간,월,1,2,부산,수영구
2012,2012022514,주간,토,1,1,충북,영동군
2012,2012022520,야간,토,1,1,경기,안성시
2012,2012030404,야간,일,1,2,경기,남양주시
2012,2012011816,주간,수,1,1,전북,남원시
2012,2012011607,주간,월,1,1,대구,달서구
2012,2012012018,야간,금,1,1,경기,하남시
2012,2012012007,주간,금,1,2,충북,청주시
2012,2012011907,주간,목,1,1,충남,연기군
2012,2012012516,주간,수,1,1,인천,서구
2012,2012020210,주간,목,1,1,대구,달서구
2012,2012020106,주간,수,1,1,부산,남구
2012,2012013117,주간,화,1,2,충북,제천시
2012,2012013121,야간,화,1,1,경기,김포시
2012,2012013102,야간,화,1,1,경남,창원시(통합)
2012,2012020605,야간,월,1,1,대전,유성구
2012,2012020700,야간,화,1,2,경기,용인시
2012,2012020406,주간,토,1,1,서울,동작구
2012,2012020216,주간,목,1,3,경북,경주시
2012,2012021308,주간,월,1,1,경북,봉화군
2012,2012021205,야간,일,1,1,서울,강북구
2012,2012021017,주간,금,1,14,경북,안동시
2012,2012021223,야간,일,1,1,경기,안산시
2012,2012022017,주간,월,1,2,경기,파주시
2012,2012021715,주간,금,1,1,충남,청양군
2012,2012021700,야간,금,1,1,대구,수성구
2012,2012021712,주간,금,1,1,경북,경주시
2012,2012022220,야간,수,1,1,대전,중구
2012,2012022222,야간,수,1,1,대전,대덕구
2012,2012022113,주간,화,1,1,전남,영암군
2012,2012022116,주간,화,1,1,강원,춘천시
2012,2012022106,주간,화,1,1,경기,광명시
2012,2012022415,주간,금,1,1,전북,남원시
2012,2012022407,주간,금,1,1,전남,함평군
2012,2012022503,야간,토,1,1,광주,동구
2012,2012022610,주간,일,2,3,경북,봉화군
2012,2012022603,야간,일,1,1,경기,군포시
2012,2012030220,야간,금,1,1,경기,화성시
2012,2012030112,주간,목,1,1,경기,파주시
2012,2012022923,야간,수,1,2,경기,평택시
