발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지시도,발생지시군구
2017,2017011509,주간,일,1,1,서울,양천구
2017,2017011513,주간,일,1,1,전남,여수시
2017,2017011514,주간,일,1,1,전남,순천시
2017,2017011518,야간,일,1,1,충남,청양군
2017,2017011519,야간,일,1,1,경북,김천시
2017,2017011519,야간,일,1,4,강원,인제군
2017,2017011520,야간,일,1,2,경북,경산시
2017,2017011605,야간,월,1,1,경남,창원시(통합)
2017,2017011605,야간,월,1,3,서울,강남구
2017,2017011605,야간,월,1,1,경기,구리시
2017,2017011606,주간,월,1,1,서울,강서구
2017,2017011607,주간,월,1,1,전북,장수군
2017,2017011607,주간,월,1,4,경남,양산시
2017,2017011607,주간,월,1,1,울산,동구
2017,2017011608,주간,월,1,1,충북,진천군
2017,2017011608,주간,월,1,2,제주,서귀포시
2017,2017011610,주간,월,1,2,제주,제주시
2017,2017011611,주간,월,1,1,충남,당진시
2017,2017011612,주간,월,1,2,전북,익산시
2017,2017011613,주간,월,1,1,대전,동구
2017,2017011614,주간,월,1,1,전남,화순군
2017,2017011615,주간,월,1,3,전남,여수시
2017,2017011615,주간,월,1,1,광주,광산구
2017,2017011618,야간,월,1,1,경북,포항시
2017,2017011620,야간,월,1,1,서울,관악구
2017,2017011700,야간,화,1,1,경북,칠곡군
2017,2017011705,야간,화,1,1,강원,춘천시
2017,2017011706,주간,화,1,1,경기,광명시
2017,2017011706,주간,화,1,1,서울,관악구
2017,2017011708,주간,화,2,2,경남,하동군
2017,2017011712,주간,화,1,1,강원,원주시
2017,2017011712,주간,화,1,1,부산,강서구
2017,2017011716,주간,화,1,2,경남,창원시(통합)
2017,2017011716,주간,화,1,1,경기,고양시
2017,2017011717,주간,화,1,5,울산,울주군
2017,2017011718,야간,화,1,1,경기,하남시
2017,2017011718,야간,화,1,3,경북,경주시
2017,2017011719,야간,화,1,1,경기,용인시
2017,2017011723,야간,화,1,1,충남,아산시
2017,2017011801,야간,수,1,1,전북,전주시
2017,2017011804,야간,수,1,8,강원,춘천시
2017,2017011805,야간,수,1,1,인천,남동구
2017,2017011806,주간,수,1,1,경기,성남시
2017,2017011806,주간,수,1,2,전남,장성군
2017,2017011806,주간,수,1,1,전남,목포시
2017,2017011807,주간,수,1,1,전남,영광군
2017,2017011808,주간,수,1,1,경기,의정부시
2017,2017011811,주간,수,1,1,경북,성주군
2017,2017011811,주간,수,1,2,경기,양평군
2017,2017011814,주간,수,1,1,강원,화천군
2017,2017011814,주간,수,1,1,서울,서대문구
2017,2017011816,주간,수,2,2,광주,광산구
2017,2017011817,주간,수,1,6,대구,북구
2017,2017011818,야간,수,1,1,전북,익산시
2017,2017011818,야간,수,1,1,대구,동구
2017,2017011823,야간,수,1,1,인천,남동구
2017,2017011900,야간,목,1,3,경남,김해시
2017,2017011901,야간,목,1,1,경남,양산시
2017,2017011901,야간,목,1,1,대구,달성군
2017,2017011904,야간,목,2,2,경북,상주시
2017,2017011905,야간,목,1,1,경기,화성시
2017,2017011906,주간,목,1,1,전남,무안군
2017,2017011906,주간,목,1,1,경남,남해군
2017,2017011906,주간,목,1,1,경기,가평군
2017,2017011906,주간,목,1,1,전남,장성군
2017,2017011912,주간,목,1,1,경기,부천시
2017,2017011913,주간,목,1,1,서울,마포구
2017,2017011916,주간,목,1,1,경기,군포시
2017,2017011918,야간,목,1,1,충남,아산시
2017,2017011920,야간,목,1,1,경기,김포시
2017,2017011920,야간,목,1,1,경기,가평군
2017,2017012001,야간,금,1,2,경기,시흥시
2017,2017012002,야간,금,1,1,인천,서구
2017,2017012002,야간,금,1,1,경북,구미시
2017,2017012002,야간,금,1,2,경기,고양시
2017,2017012005,야간,금,1,5,충남,서산시
2017,2017012009,주간,금,1,3,경북,영천시
2017,2017012009,주간,금,1,3,경기,포천시
2017,2017012010,주간,금,1,1,부산,동래구
2017,2017012010,주간,금,1,1,서울,영등포구
2017,2017012011,주간,금,1,2,서울,광진구
2017,2017012012,주간,금,1,18,강원,원주시
2017,2017012014,주간,금,2,5,강원,삼척시
2017,2017012015,주간,금,1,1,대구,북구
2017,2017012016,주간,금,1,1,충북,옥천군
2017,2017012018,야간,금,1,3,경기,파주시
2017,2017012020,야간,금,1,1,경기,광주시
2017,2017012021,야간,금,1,1,인천,부평구
2017,2017012022,야간,금,1,1,전남,여수시
2017,2017012023,야간,금,1,1,경기,군포시
2017,2017012102,야간,토,1,1,서울,성동구
2017,2017012103,야간,토,1,2,전북,익산시
2017,2017012105,야간,토,1,1,경기,안산시
2017,2017012105,야간,토,1,1,부산,연제구
2017,2017012106,주간,토,1,1,대구,서구
2017,2017012107,주간,토,1,1,경북,포항시
2017,2017012115,주간,토,1,1,경기,연천군
2017,2017012118,야간,토,1,1,경기,성남시
2017,2017012123,야간,토,1,2,전남,진도군
2017,2017012201,야간,일,1,1,광주,북구
2017,2017012204,야간,일,1,1,서울,종로구
2017,2017012205,야간,일,1,2,서울,동작구
2017,2017012206,주간,일,1,1,대전,유성구
2017,2017012210,주간,일,1,2,전북,정읍시
2017,2017012212,주간,일,2,4,경남,거제시
2017,2017012212,주간,일,1,1,경북,경산시
2017,2017012212,주간,일,1,2,충북,제천시
2017,2017012216,주간,일,1,9,경기,파주시
2017,2017012216,주간,일,1,1,경기,화성시
2017,2017012217,주간,일,1,1,경북,영천시
2017,2017012217,주간,일,1,2,경기,남양주시
2017,2017012218,야간,일,1,1,경기,고양시
2017,2017012219,야간,일,1,1,제주,제주시
2017,2017012221,야간,일,1,1,충북,청주시
2017,2017012222,야간,일,1,1,경남,거제시
2017,2017012306,주간,월,1,1,부산,사상구
2017,2017012307,주간,월,1,1,전남,곡성군
2017,2017012309,주간,월,1,1,경남,진주시
2017,2017012309,주간,월,1,1,인천,서구
2017,2017012310,주간,월,1,1,강원,태백시
2017,2017012311,주간,월,1,1,부산,사상구
2017,2017012316,주간,월,1,6,경기,안산시
2017,2017012316,주간,월,1,1,전남,화순군
2017,2017012318,야간,월,1,1,충남,아산시
2017,2017012406,주간,화,1,1,경남,진주시
2017,2017012406,주간,화,1,1,충남,아산시
2017,2017012410,주간,화,1,1,경기,화성시
2017,2017012413,주간,화,1,1,경북,의성군
2017,2017012414,주간,화,1,1,충남,공주시
2017,2017012415,주간,화,1,2,충남,아산시
2017,2017012415,주간,화,1,1,제주,제주시
2017,2017012417,주간,화,1,1,강원,춘천시
2017,2017012419,야간,화,1,1,제주,제주시
2017,2017012500,야간,수,1,1,경기,수원시
2017,2017012504,야간,수,2,2,인천,서구
2017,2017012504,야간,수,1,1,전북,전주시
2017,2017012505,야간,수,1,1,경기,고양시
2017,2017012514,주간,수,1,1,강원,철원군
2017,2017012516,주간,수,1,1,전남,함평군
2017,2017012516,주간,수,1,1,경남,창원시(통합)
2017,2017012518,야간,수,1,1,전북,무주군
2017,2017012522,야간,수,1,1,서울,강남구
2017,2017012523,야간,수,1,4,광주,남구
2017,2017012523,야간,수,1,5,서울,송파구
2017,2017012600,야간,목,1,1,경기,평택시
2017,2017012602,야간,목,1,1,서울,동대문구
2017,2017012605,야간,목,1,1,경기,수원시
2017,2017012606,주간,목,1,1,대구,수성구
2017,2017012607,주간,목,1,1,전북,전주시
2017,2017012608,주간,목,1,1,경북,김천시
2017,2017012608,주간,목,1,1,경남,김해시
2017,2017012614,주간,목,1,1,경북,영천시
2017,2017012614,주간,목,1,3,경북,구미시
2017,2017012614,주간,목,1,1,부산,부산진구
2017,2017012617,주간,목,1,1,경기,여주시
2017,2017012618,야간,목,1,1,경기,김포시
2017,2017012622,야간,목,1,1,경북,문경시
2017,2017012703,야간,금,1,1,충남,아산시
2017,2017012704,야간,금,1,1,경남,창원시(통합)
2017,2017012705,야간,금,1,1,전남,목포시
2017,2017012706,주간,금,1,4,전북,순창군
2017,2017012710,주간,금,1,2,충북,청주시
2017,2017012714,주간,금,1,1,대구,서구
2017,2017012717,주간,금,1,1,경기,안성시
2017,2017012720,야간,금,1,1,충북,괴산군
2017,2017012720,야간,금,1,1,서울,종로구
2017,2017012722,야간,금,1,1,강원,원주시
2017,2017012723,야간,금,1,1,충남,천안시
2017,2017012802,야간,토,1,1,충북,음성군
2017,2017012806,주간,토,1,2,부산,북구
2017,2017012902,야간,일,1,1,강원,원주시
2017,2017012903,야간,일,2,4,경남,김해시
2017,2017012916,주간,일,1,1,강원,철원군
2017,2017012918,야간,일,1,6,강원,원주시
2017,2017012918,야간,일,1,1,충북,영동군
2017,2017012919,야간,일,1,1,경기,안산시
2017,2017013002,야간,월,1,1,전남,순천시
2017,2017013002,야간,월,2,3,경남,김해시
2017,2017013015,주간,월,1,1,경기,파주시
2017,2017013016,주간,월,1,7,충남,공주시
2017,2017013016,주간,월,1,1,부산,북구
2017,2017013018,야간,월,1,1,서울,서초구
2017,2017013020,야간,월,1,1,전북,정읍시
2017,2017013020,야간,월,1,1,경기,양주시
2017,2017013021,야간,월,1,2,경북,김천시
2017,2017013104,야간,화,1,1,충남,논산시
2017,2017013106,주간,화,1,1,광주,서구
2017,2017013109,주간,화,1,1,전남,나주시
2017,2017013110,주간,화,1,1,경남,진주시
2017,2017013114,주간,화,1,2,대전,서구
2017,2017013117,주간,화,1,1,전남,완도군
2017,2017013119,야간,화,1,1,강원,정선군
2017,2017013123,야간,화,1,1,전남,여수시
2017,2017020107,주간,수,1,1,경기,화성시
2017,2017020111,주간,수,1,2,경남,합천군
2017,2017020115,주간,수,1,3,인천,남동구
2017,2017020115,주간,수,1,1,전남,여수시
2017,2017020116,주간,수,1,7,광주,북구
2017,2017020117,주간,수,1,7,전남,해남군
2017,2017020118,야간,수,1,1,서울,도봉구
2017,2017020119,야간,수,1,3,전남,영암군
2017,2017020122,야간,수,1,2,경남,창녕군
2017,2017020203,야간,목,1,5,경기,용인시
2017,2017020205,야간,목,1,1,충북,청주시
2017,2017020206,주간,목,1,1,부산,해운대구
2017,2017020209,주간,목,1,1,경남,함안군
2017,2017020209,주간,목,1,1,경남,창원시(통합)
2017,2017020215,주간,목,1,1,서울,양천구
2017,2017020216,주간,목,1,2,제주,서귀포시
2017,2017020217,주간,목,1,1,충남,논산시
2017,2017020218,야간,목,1,1,강원,화천군
2017,2017020218,야간,목,1,1,경기,동두천시
2017,2017020218,야간,목,1,1,제주,제주시
2017,2017020218,야간,목,1,1,제주,제주시
2017,2017020219,야간,목,1,1,경기,안양시
2017,2017020221,야간,목,1,3,울산,울주군
2017,2017020223,야간,목,1,1,경기,남양주시
2017,2017020300,야간,금,1,1,서울,양천구
2017,2017020300,야간,금,1,1,서울,동대문구
2017,2017020301,야간,금,1,3,경기,고양시
2017,2017020302,야간,금,1,2,경북,안동시
2017,2017020308,주간,금,1,1,경기,남양주시
2017,2017020311,주간,금,1,1,광주,북구
2017,2017020313,주간,금,1,1,인천,강화군
2017,2017020314,주간,금,1,1,전북,고창군
2017,2017020316,주간,금,1,1,경남,창원시(통합)
2017,2017020318,야간,금,1,1,울산,울주군
2017,2017020319,야간,금,1,1,충남,예산군
2017,2017020319,야간,금,1,1,충북,보은군
2017,2017020320,야간,금,1,1,부산,남구
2017,2017020321,야간,금,1,1,경기,부천시
2017,2017020322,야간,금,1,2,충북,보은군
2017,2017020323,야간,금,1,1,서울,서초구
2017,2017020402,야간,토,1,1,전남,여수시
2017,2017020407,주간,토,1,1,충남,태안군
2017,2017020408,주간,토,1,1,부산,사상구
2017,2017020415,주간,토,1,1,전남,보성군
2017,2017020417,주간,토,1,1,경남,창원시(통합)
2017,2017020417,주간,토,1,2,경기,용인시
2017,2017020418,야간,토,1,1,제주,서귀포시
2017,2017020418,야간,토,1,1,경기,성남시
2017,2017020419,야간,토,1,1,경기,용인시
2017,2017020419,야간,토,1,1,경기,수원시
2017,2017020419,야간,토,1,1,충북,제천시
2017,2017020423,야간,토,1,1,부산,서구
2017,2017020501,야간,일,1,2,서울,노원구
2017,2017020501,야간,일,1,2,경남,창원시(통합)
2017,2017020503,야간,일,1,1,충남,천안시
2017,2017020506,주간,일,1,1,서울,동대문구
2017,2017020507,주간,일,1,1,충남,아산시
2017,2017020517,주간,일,1,1,충북,충주시
2017,2017020520,야간,일,1,1,서울,종로구
2017,2017020522,야간,일,1,1,광주,광산구
2017,2017020600,야간,월,1,1,경기,평택시
2017,2017020605,야간,월,1,1,충북,청주시
2017,2017020606,주간,월,1,1,인천,서구
2017,2017020612,주간,월,1,1,충북,충주시
2017,2017020618,야간,월,1,1,제주,제주시
2017,2017020618,야간,월,1,1,전북,임실군
2017,2017020706,주간,화,1,2,경남,김해시
2017,2017020706,주간,화,1,1,제주,제주시
2017,2017020706,주간,화,1,3,울산,남구
2017,2017020706,주간,화,1,1,광주,광산구
2017,2017020707,주간,화,1,1,경남,밀양시
2017,2017020714,주간,화,1,1,부산,사하구
2017,2017020717,주간,화,1,1,충남,당진시
2017,2017020718,야간,화,1,1,경남,창원시(통합)
2017,2017020721,야간,화,1,1,경기,평택시
2017,2017020722,야간,화,1,1,전남,무안군
2017,2017020723,야간,화,1,1,전북,정읍시
2017,2017020805,야간,수,1,1,부산,동래구
2017,2017020811,주간,수,1,1,부산,부산진구
2017,2017020813,주간,수,1,2,전남,순천시
2017,2017020815,주간,수,1,1,전북,남원시
2017,2017020816,주간,수,1,1,경남,창원시(통합)
2017,2017020818,야간,수,1,1,경북,상주시
2017,2017020819,야간,수,1,1,경기,안성시
2017,2017020819,야간,수,1,2,충북,청주시
2017,2017020905,야간,목,1,1,충남,천안시
2017,2017020906,주간,목,1,1,인천,부평구
2017,2017020912,주간,목,1,1,경기,안산시
2017,2017020913,주간,목,1,4,경기,이천시
2017,2017020914,주간,목,1,1,경북,의성군
2017,2017020918,야간,목,1,1,경기,군포시
2017,2017021004,야간,금,1,1,경남,거제시
2017,2017021004,야간,금,1,2,울산,울주군
2017,2017021005,야간,금,1,1,경남,창원시(통합)
2017,2017021007,주간,금,1,4,경북,의성군
2017,2017021009,주간,금,1,1,전남,여수시
2017,2017021010,주간,금,1,1,경기,동두천시
2017,2017021011,주간,금,1,5,경북,칠곡군
2017,2017021012,주간,금,1,1,경남,창녕군
2017,2017021015,주간,금,1,1,경기,부천시
2017,2017021017,주간,금,1,1,전남,함평군
2017,2017021018,야간,금,1,1,전북,군산시
2017,2017021018,야간,금,1,1,경북,포항시
2017,2017021100,야간,토,1,1,경기,안양시
2017,2017021101,야간,토,1,2,울산,북구
2017,2017021102,야간,토,1,1,경기,남양주시
2017,2017021102,야간,토,1,1,서울,종로구
2017,2017021104,야간,토,1,1,부산,동구
2017,2017021105,야간,토,1,1,경기,시흥시
2017,2017021110,주간,토,1,1,서울,강남구
2017,2017021117,주간,토,1,1,충남,홍성군
2017,2017021200,야간,일,1,1,경기,평택시
2017,2017021201,야간,일,1,1,인천,서구
2017,2017021202,야간,일,1,1,대전,대덕구
2017,2017021202,야간,일,1,1,서울,광진구
2017,2017021203,야간,일,1,1,부산,금정구
2017,2017021205,야간,일,1,2,대전,동구
2017,2017021206,주간,일,1,1,서울,서초구
2017,2017021213,주간,일,1,1,대구,동구
2017,2017021217,주간,일,1,1,강원,강릉시
2017,2017021219,야간,일,1,1,경기,여주시
2017,2017021220,야간,일,1,1,울산,북구
2017,2017021220,야간,일,1,1,충북,청주시
2017,2017021220,야간,일,1,1,경기,부천시
2017,2017021223,야간,일,1,1,세종,세종
2017,2017021305,야간,월,1,2,서울,동대문구
2017,2017021307,주간,월,1,1,전북,익산시
2017,2017021310,주간,월,1,1,경기,오산시
2017,2017021313,주간,월,1,2,경북,경산시
2017,2017021314,주간,월,1,1,대구,동구
2017,2017021316,주간,월,1,1,경기,화성시
2017,2017021320,야간,월,1,4,대전,대덕구
2017,2017021322,야간,월,1,3,부산,사하구
2017,2017021323,야간,월,1,1,서울,관악구
2017,2017021400,야간,화,1,1,전북,전주시
2017,2017021404,야간,화,1,1,부산,부산진구
2017,2017021407,주간,화,1,3,전남,무안군
2017,2017021408,주간,화,1,2,전남,완도군
2017,2017021411,주간,화,1,1,전북,고창군
2017,2017021413,주간,화,1,2,경북,경주시
2017,2017021416,주간,화,1,1,충남,천안시
2017,2017021417,주간,화,1,1,대구,수성구
2017,2017021418,야간,화,1,1,충남,당진시
2017,2017021419,야간,화,1,2,경북,칠곡군
2017,2017021419,야간,화,1,1,울산,울주군
2017,2017021421,야간,화,1,1,광주,서구
2017,2017021421,야간,화,1,1,경북,성주군
2017,2017021423,야간,화,1,1,광주,광산구
2017,2017021508,주간,수,1,2,경기,평택시
2017,2017021512,주간,수,1,1,충남,아산시
2017,2017021515,주간,수,1,1,전북,익산시
2017,2017021519,야간,수,1,2,전북,순창군
2017,2017021519,야간,수,1,1,경북,포항시
2017,2017021519,야간,수,1,1,대구,서구
2017,2017021522,야간,수,1,1,인천,서구
2017,2017021602,야간,목,1,1,대전,서구
2017,2017021602,야간,목,1,1,경남,김해시
2017,2017021605,야간,목,1,1,경북,안동시
2017,2017021605,야간,목,1,1,경기,수원시
2017,2017021605,야간,목,1,1,경기,파주시
2017,2017021606,주간,목,1,1,경기,용인시
2017,2017021609,주간,목,1,1,대전,중구
2017,2017021612,주간,목,1,1,경기,파주시
2017,2017021615,주간,목,1,1,경남,김해시
2017,2017021618,야간,목,1,1,전남,순천시
2017,2017021618,야간,목,2,3,충남,공주시
2017,2017021619,야간,목,1,1,전북,부안군
2017,2017021620,야간,목,1,1,경기,하남시
2017,2017021623,야간,목,1,1,서울,중랑구
2017,2017021701,야간,금,1,1,충남,예산군
2017,2017021712,주간,금,1,1,강원,홍천군
2017,2017021718,야간,금,1,5,경기,의정부시
2017,2017021719,야간,금,1,2,충남,당진시
2017,2017021719,야간,금,1,1,경남,밀양시
2017,2017021800,야간,토,1,1,경남,창원시(통합)
2017,2017021801,야간,토,1,1,서울,성동구
2017,2017021801,야간,토,1,3,충남,아산시
2017,2017021805,야간,토,1,6,부산,해운대구
2017,2017021806,주간,토,1,1,경북,청송군
2017,2017021810,주간,토,1,1,서울,동작구
2017,2017021811,주간,토,1,1,경북,영천시
2017,2017021812,주간,토,1,3,충남,보령시
2017,2017021814,주간,토,1,1,경남,창원시(통합)
2017,2017021815,주간,토,1,1,충남,계룡시
2017,2017021816,주간,토,1,3,전북,군산시
2017,2017021900,야간,일,2,2,제주,제주시
2017,2017021902,야간,일,1,1,서울,성북구
2017,2017021904,야간,일,1,1,경남,창원시(통합)
2017,2017021917,주간,일,1,1,경기,오산시
2017,2017021919,야간,일,1,1,제주,제주시
2017,2017021920,야간,일,1,5,경기,안성시
2017,2017021921,야간,일,1,1,경기,용인시
2017,2017022006,주간,월,1,2,전남,보성군
2017,2017022010,주간,월,1,1,경기,고양시
2017,2017022011,주간,월,1,1,충북,괴산군
2017,2017022014,주간,월,1,1,경기,용인시
2017,2017022019,야간,월,1,1,서울,강북구
2017,2017022020,야간,월,1,2,전북,군산시
2017,2017022020,야간,월,1,1,경북,칠곡군
2017,2017022021,야간,월,1,4,충남,홍성군
2017,2017022022,야간,월,1,1,인천,남구
2017,2017022104,야간,화,1,1,충남,아산시
2017,2017022106,주간,화,1,1,경남,양산시
2017,2017022106,주간,화,1,1,경기,광주시
2017,2017022111,주간,화,3,3,경기,광주시
2017,2017022116,주간,화,1,1,경북,상주시
2017,2017022118,야간,화,1,1,경북,경산시
2017,2017022119,야간,화,1,1,전남,여수시
2017,2017022123,야간,화,1,1,경남,함안군
2017,2017022206,주간,수,1,1,전북,군산시
2017,2017022206,주간,수,1,1,충북,음성군
2017,2017022213,주간,수,1,1,세종,세종
2017,2017022214,주간,수,1,2,전남,여수시
2017,2017022214,주간,수,3,3,경남,함안군
2017,2017022215,주간,수,1,1,경기,시흥시
2017,2017022217,주간,수,1,43,충북,단양군
2017,2017022219,야간,수,1,1,충북,진천군
2017,2017022220,야간,수,1,1,대구,달서구
2017,2017022220,야간,수,1,3,전남,여수시
2017,2017022302,야간,목,1,1,충북,제천시
2017,2017022304,야간,목,1,1,서울,송파구
2017,2017022306,주간,목,1,1,전북,김제시
2017,2017022310,주간,목,1,1,경북,안동시
2017,2017022312,주간,목,1,1,서울,은평구
2017,2017022317,주간,목,1,1,충북,청주시
2017,2017022322,야간,목,1,1,대구,동구
2017,2017022401,야간,금,1,1,경기,오산시
2017,2017022403,야간,금,1,1,충남,태안군
2017,2017022406,주간,금,1,1,경기,평택시
2017,2017022410,주간,금,1,1,서울,동작구
2017,2017022411,주간,금,1,1,제주,서귀포시
2017,2017022413,주간,금,1,2,경기,양평군
2017,2017022413,주간,금,1,1,전북,부안군
2017,2017022415,주간,금,1,3,충남,공주시
