발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지
2016,2016072710,주간,수,1,1,경북 의성군
2016,2016080400,야간,목,1,1,전남 장흥군
2016,2016080323,야간,수,1,1,경기 고양시
2016,2016080417,주간,목,1,1,경기 광주시
2016,2016080411,주간,목,1,1,경기 안성시
2016,2016080815,주간,월,1,1,전북 순창군
2016,2016081306,주간,토,1,1,서울 용산구
2016,2016081416,주간,일,1,1,전남 장흥군
2016,2016081100,야간,목,1,1,경기 남양주시
2016,2016081220,야간,금,1,2,충남 예산군
2016,2016081122,야간,목,1,1,경북 경주시
2016,2016081615,주간,화,1,1,부산 서구
2016,2016082121,야간,일,1,1,경기 이천시
2016,2016082002,야간,토,1,1,서울 영등포구
2016,2016082414,주간,수,1,1,서울 영등포구
2016,2016082516,주간,목,1,1,대구 동구
2016,2016082906,주간,월,1,3,세종 세종
2016,2016091309,주간,화,1,1,충북 제천시
2016,2016090615,주간,화,1,6,서울 금천구
2016,2016091013,주간,토,1,2,전남 고흥군
2016,2016090714,주간,수,1,1,전남 무안군
2016,2016090917,주간,금,1,2,충북 충주시
2016,2016090908,주간,금,1,3,전남 순천시
2016,2016072518,야간,월,2,2,전남 완도군
2016,2016072321,야간,토,1,4,강원 춘천시
2016,2016072211,주간,금,1,1,경기 오산시
2016,2016072201,야간,금,1,1,경기 남양주시
2016,2016072807,주간,목,1,2,충남 서산시
2016,2016072914,주간,금,1,1,강원 동해시
2016,2016040820,야간,금,1,1,경북 경주시
2016,2016041504,야간,금,1,1,경기 성남시
2016,2016041422,야간,목,1,1,전남 순천시
2016,2016041319,야간,수,1,1,서울 서대문구
2016,2016041401,야간,목,1,1,대전 서구
2016,2016041209,주간,화,1,1,경남 진주시
2016,2016041521,야간,금,1,1,전북 고창군
2016,2016041615,주간,토,1,2,강원 철원군
2016,2016042206,주간,금,1,1,경기 화성시
2016,2016042113,주간,목,1,2,경기 포천시
2016,2016042208,주간,금,1,4,충북 옥천군
2016,2016082216,주간,월,2,3,경남 산청군
2016,2016041919,야간,화,1,3,경북 김천시
2016,2016043004,야간,토,1,5,경기 양평군
2016,2016042814,주간,목,1,1,충북 청주시
2016,2016042720,야간,수,1,1,경기 수원시
2016,2016050102,야간,일,1,1,경기 고양시
2016,2016040621,야간,수,1,1,부산 영도구
2016,2016040610,주간,수,1,1,서울 성동구
2016,2016040420,야간,월,1,1,강원 홍천군
2016,2016040620,야간,수,1,1,경남 양산시
2016,2016040921,야간,토,1,1,경북 안동시
2016,2016040917,주간,토,1,1,울산 중구
2016,2016041410,주간,목,1,1,경기 광명시
2016,2016041513,주간,금,1,1,경기 포천시
2016,2016041305,야간,수,1,2,충북 청주시
2016,2016041308,주간,수,1,2,전남 해남군
2016,2016041715,주간,일,1,1,부산 영도구
2016,2016041808,주간,월,1,1,경기 여주시
2016,2016041622,야간,토,1,1,경기 파주시
2016,2016041918,야간,화,1,2,광주 북구
2016,2016042018,야간,수,1,1,전북 군산시
2016,2016042103,야간,목,1,1,전북 임실군
2016,2016042609,주간,화,1,1,강원 영월군
2016,2016042704,야간,수,1,1,충남 공주시
2016,2016050220,야간,월,1,1,서울 강동구
2016,2016050212,주간,월,1,1,경기 의정부시
2016,2016050119,야간,일,1,1,대구 중구
2016,2016043004,야간,토,1,1,경남 창원시(통합)
2016,2016041119,야간,월,1,1,경기 안양시
2016,2016041019,야간,일,1,1,제주 서귀포시
2016,2016041000,야간,일,1,1,경북 경산시
2016,2016040905,야간,토,1,1,대구 서구
2016,2016060513,주간,일,1,1,경북 김천시
2016,2016060319,야간,금,1,1,경북 영천시
2016,2016051320,야간,금,1,1,전남 영암군
2016,2016051402,야간,토,1,2,부산 수영구
2016,2016051209,주간,목,1,1,인천 남동구
2016,2016051810,주간,수,1,1,경기 화성시
2016,2016051810,주간,수,1,2,부산 진구
2016,2016051611,주간,월,1,1,충남 천안시
2016,2016051923,야간,목,1,1,세종 세종
2016,2016052314,주간,월,1,2,경기 포천시
2016,2016052800,야간,토,1,1,경기 부천시
2016,2016052820,야간,토,1,2,경남 고성군
2016,2016052722,야간,금,1,1,충북 청주시
2016,2016060514,주간,일,1,4,경북 상주시
2016,2016060308,주간,금,1,1,경남 거창군
2016,2016060116,주간,수,1,5,경기 양평군
2016,2016060104,야간,수,1,1,전남 여수시
2016,2016050601,야간,금,1,1,대구 서구
2016,2016050501,야간,목,1,3,서울 강남구
2016,2016050513,주간,목,1,1,제주 제주시
2016,2016050321,야간,화,1,1,서울 영등포구
2016,2016051007,주간,화,1,1,경기 양주시
2016,2016051005,야간,화,1,1,대전 서구
2016,2016051013,주간,화,1,1,경남 창녕군
2016,2016050702,야간,토,1,1,경기 오산시
2016,2016050705,야간,토,1,1,충남 천안시
2016,2016051411,주간,토,1,1,경북 상주시
2016,2016051215,주간,목,1,1,충남 아산시
2016,2016051117,주간,수,1,2,서울 영등포구
2016,2016051114,주간,수,1,1,광주 동구
2016,2016051711,주간,화,1,1,경기 안양시
2016,2016051711,주간,화,1,1,전남 신안군
2016,2016051608,주간,월,1,1,전남 장흥군
2016,2016052006,주간,금,1,1,충남 태안군
2016,2016051913,주간,목,1,1,인천 연수구
2016,2016052015,주간,금,1,4,광주 광산구
2016,2016052410,주간,화,1,3,경기 남양주시
2016,2016052814,주간,토,1,1,충남 보령시
2016,2016052722,야간,금,1,1,서울 광진구
2016,2016060103,야간,수,1,3,대전 유성구
2016,2016053121,야간,화,1,1,경기 용인시
2016,2016050410,주간,수,1,1,전남 장흥군
2016,2016071611,주간,토,1,1,경기 양평군
2016,2016070117,주간,금,1,1,경북 영천시
2016,2016070113,주간,금,1,1,경북 영천시
2016,2016063017,주간,목,1,1,경남 거제시
2016,2016060518,야간,일,1,1,충남 부여군
2016,2016060602,야간,월,1,1,전북 전주시
2016,2016061119,야간,토,1,1,전북 부안군
2016,2016061116,주간,토,1,1,경기 평택시
2016,2016061110,주간,토,1,1,강원 인제군
2016,2016061115,주간,토,1,1,충남 아산시
2016,2016061606,주간,목,1,1,강원 고성군
2016,2016061500,야간,수,1,1,서울 송파구
2016,2016061420,야간,화,1,2,경북 청도군
2016,2016061408,주간,화,1,1,경기 여주시
2016,2016062103,야간,화,1,1,경기 수원시
2016,2016061812,주간,토,1,5,경기 용인시
2016,2016061809,주간,토,1,2,대전 유성구
2016,2016061713,주간,금,1,1,충남 논산시
2016,2016062201,야간,수,1,1,경남 통영시
2016,2016062709,주간,월,1,3,충북 청주시
2016,2016070206,주간,토,1,3,강원 원주시
2016,2016070303,야간,일,1,1,경북 영덕군
2016,2016071211,주간,화,1,1,충남 부여군
2016,2016071102,야간,월,1,1,전남 여수시
2016,2016071213,주간,화,1,1,인천 연수구
2016,2016071012,주간,일,1,1,전남 영암군
2016,2016071019,야간,일,1,1,경북 의성군
2016,2016071811,주간,월,1,3,강원 양양군
2016,2016071622,야간,토,1,2,충남 금산군
2016,2016071621,야간,토,1,1,경기 평택시
2016,2016071417,주간,목,1,1,경기 양주시
2016,2016070102,야간,금,1,1,경북 경주시
2016,2016070120,야간,금,1,1,충북 청주시
2016,2016060808,주간,수,1,3,경북 의성군
2016,2016060808,주간,수,1,2,경기 화성시
2016,2016060621,야간,월,1,1,경기 포천시
2016,2016060716,주간,화,1,1,충남 공주시
2016,2016060917,주간,목,1,1,전북 완주군
2016,2016060920,야간,목,1,1,인천 남동구
2016,2016061100,야간,토,1,1,경기 용인시
2016,2016061004,야간,금,1,1,서울 강남구
2016,2016061717,주간,금,1,1,경북 영천시
2016,2016081904,야간,금,1,1,경남 양산시
2016,2016081510,주간,월,1,1,경북 문경시
2016,2016082101,야간,일,1,1,경기 안성시
2016,2016082117,주간,일,1,1,서울 강서구
2016,2016082216,주간,월,1,1,강원 영월군
2016,2016082118,야간,일,1,1,전남 구례군
2016,2016082516,주간,목,1,1,경북 경주시
2016,2016091222,야간,월,1,1,충남 태안군
2016,2016090809,주간,목,1,1,충남 공주시
2016,2016091201,야간,월,1,1,서울 중구
2016,2016091216,주간,월,1,1,대전 동구
2016,2016091010,주간,토,1,2,경기 용인시
2016,2016091002,야간,토,1,1,대구 남구
2016,2016091117,주간,일,1,2,경남 양산시
2016,2016091223,야간,월,1,1,충북 청주시
2016,2016091305,야간,화,1,1,전북 남원시
2016,2016090608,주간,화,1,1,서울 종로구
2016,2016090716,주간,수,1,1,강원 횡성군
2016,2016091920,야간,월,1,1,경북 성주군
2016,2016071815,주간,월,1,1,강원 인제군
2016,2016071720,야간,일,1,2,경남 남해군
2016,2016071904,야간,화,1,1,경북 경산시
2016,2016072423,야간,일,1,1,서울 강동구
2016,2016072401,야간,일,1,1,전북 정읍시
2016,2016072215,주간,금,1,1,강원 춘천시
2016,2016072707,주간,수,1,1,충북 영동군
2016,2016072517,주간,월,2,5,충남 서천군
2016,2016073117,주간,일,3,25,부산 해운대구
2016,2016080211,주간,화,1,1,경남 진주시
2016,2016080214,주간,화,1,1,전남 강진군
2016,2016073017,주간,토,1,1,충북 충주시
2016,2016073001,야간,토,1,1,인천 남구
2016,2016073010,주간,토,1,3,충남 천안시
2016,2016081011,주간,수,1,1,전북 남원시
2016,2016080812,주간,월,1,2,경북 영덕군
2016,2016080815,주간,월,1,1,전남 함평군
2016,2016080804,야간,월,1,1,강원 원주시
2016,2016080701,야간,일,1,1,대전 대덕구
2016,2016081112,주간,목,1,2,부산 진구
2016,2016081117,주간,목,1,1,경북 칠곡군
2016,2016081801,야간,목,1,1,서울 관악구
2016,2016081713,주간,수,1,1,경남 양산시
2016,2016041406,주간,목,1,1,경북 상주시
2016,2016041416,주간,목,1,1,경기 부천시
2016,2016041817,주간,월,2,2,제주 제주시
2016,2016041815,주간,월,1,2,경기 하남시
2016,2016041608,주간,토,1,2,제주 제주시
2016,2016041611,주간,토,1,1,강원 춘천시
2016,2016042221,야간,금,1,2,경북 경산시
2016,2016042015,주간,수,1,1,충남 서천군
2016,2016042419,야간,일,1,1,경기 시흥시
2016,2016050215,주간,월,1,2,충남 금산군
2016,2016050308,주간,화,1,2,경남 거창군
2016,2016040910,주간,토,1,1,경기 안성시
2016,2016041416,주간,목,1,2,경북 구미시
2016,2016041908,주간,화,1,2,서울 중랑구
2016,2016041811,주간,월,1,1,대전 대덕구
2016,2016042012,주간,수,1,2,전남 순천시
2016,2016042013,주간,수,1,1,경기 광주시
2016,2016042501,야간,월,1,4,충남 천안시
2016,2016042523,야간,월,1,1,경기 안양시
2016,2016042412,주간,일,1,1,전남 보성군
2016,2016042415,주간,일,1,3,울산 울주군
2016,2016042722,야간,수,1,1,서울 관악구
2016,2016042721,야간,수,1,1,대구 동구
2016,2016042809,주간,목,1,1,경북 청도군
2016,2016042723,야간,수,1,1,전북 전주시
2016,2016042815,주간,목,1,1,충남 서산시
2016,2016042613,주간,화,1,1,충남 당진시
2016,2016043017,주간,토,1,1,서울 금천구
2016,2016043014,주간,토,1,1,경북 경주시
2016,2016050606,주간,금,1,1,강원 횡성군
2016,2016050703,야간,토,1,1,충남 천안시
2016,2016050614,주간,금,1,1,전남 화순군
2016,2016040502,야간,화,1,1,경기 성남시
2016,2016040604,야간,수,1,1,충북 괴산군
2016,2016041213,주간,화,1,1,전남 보성군
2016,2016041120,야간,월,1,2,제주 서귀포시
2016,2016041516,주간,금,1,2,전북 정읍시
2016,2016041219,야간,화,1,1,전남 순천시
2016,2016041600,야간,토,1,1,경남 창원시(통합)
2016,2016041619,야간,토,1,1,강원 원주시
2016,2016042215,주간,금,1,6,충남 서천군
2016,2016042200,야간,금,1,1,전북 정읍시
2016,2016042004,야간,수,1,1,경기 용인시
2016,2016051016,주간,화,1,1,제주 제주시
2016,2016050800,야간,일,1,3,충남 예산군
2016,2016050817,주간,일,1,1,충남 논산시
2016,2016051319,야간,금,1,6,경북 포항시
2016,2016051309,주간,금,1,1,경기 여주시
2016,2016051217,주간,목,1,1,충남 공주시
2016,2016051220,야간,목,1,1,충북 음성군
2016,2016051103,야간,수,1,2,경남 창원시(통합)
2016,2016051712,주간,화,1,2,서울 동작구
2016,2016052018,야간,금,1,14,충남 서산시
2016,2016052102,야간,토,1,1,경기 남양주시
2016,2016051920,야간,목,1,1,전북 완주군
2016,2016052815,주간,토,1,1,전남 여수시
2016,2016052904,야간,일,1,1,경북 포항시
2016,2016052710,주간,금,1,1,서울 은평구
2016,2016052605,야간,목,1,1,전남 고흥군
2016,2016060107,주간,수,1,1,강원 화천군
2016,2016060102,야간,수,1,1,경북 포항시
2016,2016053114,주간,화,1,5,경북 울진군
2016,2016060109,주간,수,1,1,경기 군포시
2016,2016053108,주간,화,1,1,서울 은평구
2016,2016060110,주간,수,1,1,충남 당진시
2016,2016050609,주간,금,1,1,전북 김제시
2016,2016050606,주간,금,1,2,대구 수성구
2016,2016050922,야간,월,1,1,인천 남구
2016,2016050913,주간,월,1,3,경기 용인시
2016,2016051014,주간,화,1,4,전북 완주군
2016,2016050812,주간,일,1,1,울산 남구
2016,2016050722,야간,토,1,1,전남 강진군
2016,2016050715,주간,토,1,1,전북 부안군
2016,2016050720,야간,토,1,1,인천 남동구
2016,2016051604,야간,월,1,1,경기 안산시
2016,2016052114,주간,토,1,1,세종 세종
2016,2016052005,야간,금,1,1,경기 안산시
2016,2016052012,주간,금,1,2,대구 동구
2016,2016052006,주간,금,1,3,전북 고창군
2016,2016051915,주간,목,1,1,충남 보령시
2016,2016052507,주간,수,1,1,강원 삼척시
2016,2016060123,야간,수,1,1,경기 파주시
2016,2016060106,주간,수,1,1,부산 강서구
2016,2016060111,주간,수,1,1,경북 고령군
2016,2016060118,야간,수,1,1,경북 경주시
2016,2016053116,주간,화,1,2,경남 거창군
2016,2016061306,주간,월,1,1,경남 창원시(통합)
2016,2016061816,주간,토,1,1,제주 서귀포시
2016,2016061817,주간,토,1,1,경남 창원시(통합)
2016,2016062409,주간,금,1,1,전북 전주시
2016,2016062719,야간,월,1,1,서울 성동구
2016,2016062908,주간,수,1,2,제주 제주시
2016,2016071808,주간,월,1,1,강원 정선군
2016,2016071619,야간,토,1,1,전남 완도군
2016,2016071610,주간,토,1,1,경기 파주시
2016,2016071622,야간,토,1,1,경남 창원시(통합)
2016,2016071709,주간,일,2,5,강원 삼척시
2016,2016071610,주간,토,1,2,전북 김제시
2016,2016071520,야간,금,1,7,경기 안산시
2016,2016071523,야간,금,1,2,경기 용인시
2016,2016071500,야간,금,1,1,서울 서초구
2016,2016071516,주간,금,1,1,대구 남구
2016,2016071502,야간,금,1,1,서울 용산구
2016,2016071510,주간,금,1,1,경기 시흥시
2016,2016072108,주간,목,1,2,경북 의성군
2016,2016072007,주간,수,1,1,광주 서구
2016,2016063004,야간,목,1,2,대전 유성구
2016,2016062917,주간,수,1,1,경북 문경시
2016,2016061307,주간,월,1,1,충남 홍성군
2016,2016061100,야간,토,1,1,전북 순창군
2016,2016061608,주간,목,1,1,경기 시흥시
2016,2016061602,야간,목,1,1,대구 달서구
2016,2016061413,주간,화,1,1,충남 서산시
2016,2016061502,야간,수,1,1,경기 수원시
2016,2016062015,주간,월,1,1,전남 고흥군
2016,2016061714,주간,금,1,1,충북 옥천군
2016,2016061904,야간,일,3,4,대구 수성구
2016,2016061903,야간,일,1,1,부산 연제구
2016,2016062511,주간,토,1,1,전북 익산시
2016,2016062114,주간,화,1,1,경기 의정부시
2016,2016062307,주간,목,1,1,경북 영천시
2016,2016062209,주간,수,1,1,충남 천안시
2016,2016062518,야간,토,1,1,충북 청주시
2016,2016062503,야간,토,1,2,경북 경산시
2016,2016062518,야간,토,1,1,전남 순천시
2016,2016071018,야간,일,1,1,광주 광산구
2016,2016071514,주간,금,1,1,광주 광산구
2016,2016071510,주간,금,1,1,충남 부여군
2016,2016121421,야간,수,1,1,제주 서귀포시
2016,2016121506,주간,목,1,1,광주 남구
2016,2016121504,야간,목,1,1,경남 창원시(통합)
2016,2016121818,야간,일,1,2,경기 안산시
2016,2016100114,주간,토,1,1,경기 부천시
2016,2016100305,야간,월,1,1,서울 종로구
2016,2016110908,주간,수,1,2,충북 음성군
2016,2016110813,주간,화,1,2,전북 고창군
2016,2016111216,주간,토,1,1,경기 광주시
2016,2016111204,야간,토,1,1,전북 남원시
2016,2016111715,주간,목,1,1,전남 순천시
2016,2016111609,주간,수,1,1,서울 구로구
2016,2016111514,주간,화,1,2,전북 순창군
2016,2016111519,야간,화,1,1,경기 평택시
2016,2016112708,주간,일,1,1,경기 용인시
2016,2016112614,주간,토,1,1,경북 구미시
2016,2016112318,야간,수,1,1,부산 기장군
2016,2016112407,주간,목,1,1,서울 용산구
2016,2016112003,야간,일,1,1,인천 남구
2016,2016112516,주간,금,1,1,서울 양천구
2016,2016112306,주간,수,2,3,제주 서귀포시
2016,2016112218,야간,화,1,1,대전 대덕구
2016,2016112000,야간,일,1,1,경남 김해시
2016,2016112002,야간,일,1,1,대전 대덕구
2016,2016112408,주간,목,1,3,전남 영광군
2016,2016103019,야간,일,1,1,광주 광산구
2016,2016103111,주간,월,1,2,전남 여수시
2016,2016103105,야간,월,1,1,서울 강서구
2016,2016103021,야간,일,1,1,전남 담양군
2016,2016120508,주간,월,1,1,강원 화천군
2016,2016120510,주간,월,1,1,제주 서귀포시
2016,2016120905,야간,금,1,1,경기 성남시
2016,2016120905,야간,금,1,1,경기 화성시
2016,2016120717,주간,수,1,1,경북 김천시
2016,2016120809,주간,목,1,1,경북 포항시
2016,2016120517,주간,월,1,1,경기 포천시
2016,2016120510,주간,월,1,2,경남 진주시
2016,2016120808,주간,목,1,1,울산 울주군
2016,2016121616,주간,금,1,1,충남 금산군
2016,2016100319,야간,월,1,1,충남 태안군
2016,2016110504,야간,토,1,1,충남 논산시
2016,2016110905,야간,수,1,1,충북 청주시
2016,2016111913,주간,토,1,1,경북 상주시
2016,2016041900,야간,화,1,1,강원 속초시
2016,2016042419,야간,일,1,1,경북 경주시
2016,2016042521,야간,월,1,1,대전 유성구
2016,2016042401,야간,일,1,1,대구 서구
2016,2016042412,주간,일,1,2,서울 은평구
2016,2016042923,야간,금,1,2,서울 성북구
2016,2016042619,야간,화,1,1,전북 완주군
2016,2016042710,주간,수,1,2,강원 삼척시
2016,2016050116,주간,일,1,1,경기 시흥시
2016,2016040517,주간,화,1,1,경북 예천군
2016,2016041117,주간,월,1,1,경남 거창군
2016,2016040815,주간,금,1,1,광주 남구
2016,2016041416,주간,목,1,1,경기 용인시
2016,2016041218,야간,화,1,1,경기 용인시
2016,2016041312,주간,수,1,1,경북 경주시
2016,2016041217,주간,화,1,1,인천 남구
2016,2016041602,야간,토,1,1,경북 경주시
2016,2016041511,주간,금,1,1,충북 음성군
2016,2016042119,야간,목,1,1,경남 김해시
2016,2016042305,야간,토,1,1,제주 서귀포시
2016,2016042315,주간,토,1,3,서울 송파구
2016,2016042919,야간,금,1,1,경기 안산시
2016,2016042803,야간,목,1,3,경기 시흥시
2016,2016042721,야간,수,1,1,경남 거제시
2016,2016042805,야간,목,1,1,전남 여수시
2016,2016042807,주간,목,1,2,경기 평택시
2016,2016043022,야간,토,1,1,경기 화성시
2016,2016050116,주간,일,1,1,경남 진주시
2016,2016050605,야간,금,1,1,강원 강릉시
2016,2016040619,야간,수,1,2,인천 계양구
2016,2016041411,주간,목,1,1,전북 부안군
2016,2016041118,야간,월,1,1,경기 남양주시
2016,2016041304,야간,수,1,1,경북 김천시
2016,2016041701,야간,일,1,3,경기 남양주시
2016,2016041714,주간,일,1,1,제주 제주시
2016,2016041717,주간,일,1,1,인천 남동구
2016,2016041619,야간,토,1,3,경기 고양시
2016,2016041920,야간,화,1,1,충남 논산시
2016,2016042611,주간,화,1,1,전남 여수시
2016,2016051519,야간,일,1,1,경기 수원시
2016,2016051801,야간,수,1,2,경기 안산시
2016,2016051804,야간,수,1,1,부산 진구
2016,2016060109,주간,수,1,1,경남 고성군
2016,2016053008,주간,월,1,1,울산 울주군
2016,2016050610,주간,금,1,1,서울 강동구
2016,2016051002,야간,화,1,1,서울 성북구
2016,2016050715,주간,토,1,2,충남 금산군
2016,2016051309,주간,금,1,1,경기 용인시
2016,2016051322,야간,금,1,2,전남 보성군
2016,2016051421,야간,토,1,1,서울 도봉구
2016,2016051420,야간,토,1,1,경북 경주시
2016,2016051510,주간,일,1,1,전남 담양군
2016,2016051516,주간,일,1,1,전북 정읍시
2016,2016052104,야간,토,1,1,대전 서구
2016,2016051916,주간,목,1,1,경남 하동군
2016,2016052613,주간,목,1,1,대구 달서구
2016,2016052511,주간,수,1,1,경남 거제시
2016,2016022701,야간,토,1,1,제주 제주시
2016,2016060113,주간,수,1,1,충남 보령시
2016,2016060103,야간,수,1,2,서울 마포구
2016,2016053012,주간,월,1,2,경북 칠곡군
2016,2016053014,주간,월,1,6,전북 고창군
2016,2016053022,야간,월,1,1,경기 성남시
2016,2016053017,주간,월,1,1,대전 동구
2016,2016052923,야간,일,1,1,경기 광주시
2016,2016053014,주간,월,1,6,경남 함양군
2016,2016052918,야간,일,1,1,강원 인제군
2016,2016050611,주간,금,1,1,경남 하동군
2016,2016050413,주간,수,1,1,전남 함평군
2016,2016050920,야간,월,1,1,전남 목포시
2016,2016050815,주간,일,1,1,경기 가평군
2016,2016050810,주간,일,1,1,충북 청주시
2016,2016051414,주간,토,1,1,전남 나주시
2016,2016051401,야간,토,1,1,대구 달성군
2016,2016051107,주간,수,1,2,충남 서산시
2016,2016051020,야간,화,1,1,인천 연수구
2016,2016051415,주간,토,1,1,전북 익산시
2016,2016051410,주간,토,1,1,충북 충주시
2016,2016051410,주간,토,1,1,경남 하동군
2016,2016051508,주간,일,2,3,서울 성북구
2016,2016051504,야간,일,1,1,경기 고양시
2016,2016051510,주간,일,1,1,충북 보은군
2016,2016052007,주간,금,1,1,경기 고양시
2016,2016052422,야간,화,1,1,부산 남구
2016,2016052620,야간,목,1,1,울산 남구
2016,2016072013,주간,수,1,1,충남 당진시
2016,2016072114,주간,목,1,1,전남 여수시
2016,2016072115,주간,목,1,1,충남 아산시
2016,2016070113,주간,금,1,1,경기 이천시
2016,2016070106,주간,금,1,1,경기 시흥시
2016,2016063006,주간,목,1,1,경기 고양시
2016,2016060900,야간,목,1,1,경남 의령군
2016,2016060909,주간,목,1,1,강원 춘천시
2016,2016060613,주간,월,1,1,전북 전주시
2016,2016061018,야간,금,1,4,강원 속초시
2016,2016061016,주간,금,1,1,충북 괴산군
2016,2016061108,주간,토,1,1,경남 김해시
2016,2016061320,야간,월,1,1,충남 당진시
2016,2016062100,야간,화,1,1,대구 북구
2016,2016062102,야간,화,1,2,서울 관악구
2016,2016081708,주간,수,1,2,서울 금천구
2016,2016081721,야간,수,1,1,경남 고성군
2016,2016081723,야간,수,1,1,서울 강서구
2016,2016081612,주간,화,1,2,경남 통영시
2016,2016082517,주간,목,1,3,광주 북구
2016,2016082417,주간,수,1,1,전남 고흥군
2016,2016082309,주간,화,1,1,강원 강릉시
2016,2016082409,주간,수,1,1,전북 남원시
2016,2016082310,주간,화,1,1,경기 남양주시
2016,2016082305,야간,화,1,1,경기 수원시
2016,2016082405,야간,수,1,1,제주 서귀포시
2016,2016082318,야간,화,1,1,충남 공주시
2016,2016082705,야간,토,1,1,제주 제주시
2016,2016082621,야간,금,1,1,경남 창원시(통합)
2016,2016082921,야간,월,1,1,전북 완주군
2016,2016082805,야간,일,1,3,부산 진구
2016,2016082715,주간,토,1,1,충남 태안군
2016,2016090910,주간,금,2,2,경기 부천시
2016,2016090909,주간,금,1,6,서울 중구
2016,2016091305,야간,화,1,1,경북 경주시
2016,2016091309,주간,화,1,1,제주 제주시
2016,2016072119,야간,목,1,3,대구 중구
2016,2016071805,야간,월,1,1,경기 오산시
2016,2016072320,야간,토,1,1,전북 전주시
2016,2016072404,야간,일,1,2,경남 창원시(통합)
2016,2016072310,주간,토,1,1,충북 제천시
2016,2016072817,주간,목,1,1,충북 음성군
2016,2016072814,주간,목,1,1,서울 노원구
2016,2016080512,주간,금,1,1,강원 화천군
2016,2016080403,야간,목,1,1,경기 수원시
2016,2016081317,주간,토,1,1,경남 사천시
2016,2016081310,주간,토,1,1,경남 김해시
2016,2016081620,야간,화,1,1,경북 군위군
2016,2016081519,야간,월,1,1,경기 가평군
2016,2016081610,주간,화,1,1,강원 삼척시
2016,2016082211,주간,월,1,1,전남 보성군
2016,2016082610,주간,금,1,2,충남 서산시
2016,2016082704,야간,토,1,1,경북 영덕군
2016,2016082623,야간,금,1,1,전남 목포시
2016,2016082906,주간,월,1,1,부산 동구
2016,2016082912,주간,월,1,3,전북 완주군
2016,2016082807,주간,일,1,1,울산 중구
2016,2016082705,야간,토,1,1,경기 화성시
2016,2016082805,야간,일,1,1,전북 전주시
2016,2016091110,주간,일,1,1,대구 수성구
2016,2016091005,야간,토,1,1,경기 수원시
2016,2016091308,주간,화,1,1,부산 남구
2016,2016090721,야간,수,1,1,대구 남구
2016,2016090900,야간,금,1,1,충남 서산시
2016,2016090820,야간,목,1,1,전남 영암군
2016,2016071906,주간,화,1,1,경남 거제시
2016,2016072319,야간,토,1,1,충북 청주시
2016,2016072405,야간,일,1,1,경북 경주시
2016,2016072705,야간,수,1,1,전남 순천시
2016,2016072521,야간,월,1,1,울산 남구
2016,2016072621,야간,화,1,2,경기 양주시
2016,2016073015,주간,토,1,1,부산 동래구
2016,2016073003,야간,토,1,2,강원 원주시
2016,2016080610,주간,토,1,1,경남 창원시(통합)
2016,2016080405,야간,목,1,2,서울 성동구
2016,2016080420,야간,목,1,1,경남 밀양시
2016,2016080213,주간,화,1,1,전북 전주시
2016,2016080920,야간,화,1,1,충남 예산군
2016,2016081106,주간,목,1,1,전남 목포시
2016,2016080604,야간,토,1,1,경기 김포시
2016,2016080705,야간,일,1,2,경기 안성시
2016,2016081410,주간,일,1,2,전북 전주시
2016,2016081305,야간,토,1,1,인천 서구
2016,2016081508,주간,월,1,1,전북 정읍시
2016,2016081608,주간,화,1,1,제주 서귀포시
2016,2016052521,야간,수,1,1,전북 전주시
2016,2016052401,야간,화,1,1,충북 청주시
2016,2016052120,야간,토,1,1,인천 강화군
2016,2016052202,야간,일,1,1,인천 서구
2016,2016052219,야간,일,2,2,경기 평택시
2016,2016052808,주간,토,1,2,전남 영암군
2016,2016052510,주간,수,1,1,충북 충주시
2016,2016050417,주간,수,1,1,서울 동작구
2016,2016051113,주간,수,1,3,서울 서대문구
2016,2016050916,주간,월,1,1,충북 진천군
2016,2016051411,주간,토,1,1,전북 전주시
2016,2016051413,주간,토,1,2,강원 영월군
2016,2016051203,야간,목,1,1,경기 화성시
2016,2016051420,야간,토,1,2,경기 부천시
2016,2016052114,주간,토,1,1,경기 평택시
2016,2016052115,주간,토,1,2,전남 고흥군
2016,2016052107,주간,토,1,1,전남 완도군
2016,2016051910,주간,목,1,1,충남 홍성군
2016,2016052407,주간,화,1,8,경기 파주시
2016,2016052308,주간,월,1,1,강원 속초시
2016,2016052220,야간,일,1,1,충남 공주시
2016,2016052209,주간,일,1,1,충남 부여군
2016,2016052307,주간,월,1,1,경기 양평군
2016,2016052900,야간,일,1,1,경기 의정부시
2016,2016052816,주간,토,1,2,충남 천안시
2016,2016052704,야간,금,1,1,서울 성북구
2016,2016052609,주간,목,1,1,경북 안동시
2016,2016053009,주간,월,1,1,부산 금정구
2016,2016053002,야간,월,1,1,경기 광주시
2016,2016050603,야간,금,1,1,부산 북구
2016,2016050417,주간,수,1,1,충남 서천군
2016,2016050900,야간,월,1,1,전북 완주군
2016,2016050916,주간,월,1,1,부산 연제구
2016,2016051411,주간,토,1,1,경북 상주시
2016,2016051221,야간,목,1,1,경기 수원시
2016,2016051113,주간,수,1,1,경기 광명시
2016,2016051610,주간,월,1,1,경기 이천시
2016,2016051515,주간,일,1,1,전북 김제시
2016,2016051921,야간,목,1,7,경기 안산시
