발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지
2012,2012102822,야간,일,1,1,대구 남구
2012,2012102912,주간,월,1,1,경북 포항시
2012,2012102506,주간,목,1,2,경기 안성시
2012,2012102123,야간,일,1,1,부산 수영구
2012,2012102201,야간,월,1,1,충북 충주시
2012,2012101211,주간,금,1,1,전북 정읍시
2012,2012100805,야간,월,1,1,대전 중구
2012,2012100818,야간,월,1,1,충남 태안군
2012,2012101006,주간,수,1,1,경기 수원시
2012,2012101016,주간,수,1,1,전북 정읍시
2012,2012101020,야간,수,1,1,전북 완주군
2012,2012101309,주간,토,1,1,경기 파주시
2012,2012100613,주간,토,1,1,전북 남원시
2012,2012101815,주간,목,1,1,경기 안산시
2012,2012101418,야간,일,1,1,강원 홍천군
2012,2012101506,주간,월,1,1,경기 안성시
2012,2012101819,야간,목,1,1,경남 함안군
2012,2012101812,주간,목,1,1,강원 화천군
2012,2012101914,주간,금,1,2,경기 고양시
2012,2012101503,야간,월,1,1,충남 서산시
2012,2012100410,주간,목,1,1,경남 통영시
2012,2012092820,야간,금,1,1,충북 청원군
2012,2012092822,야간,금,1,1,충남 보령시
2012,2012093015,주간,일,1,1,경북 구미시
2012,2012092805,야간,금,1,1,대전 대덕구
2012,2012080504,야간,일,1,3,경북 구미시
2012,2012113005,야간,금,1,1,충남 예산군
2012,2012010817,주간,일,1,1,강원 춘천시
2012,2012010601,야간,금,1,1,서울 종로구
2012,2012061420,야간,목,1,1,경기 광주시
2012,2012111512,주간,목,1,6,강원 고성군
2012,2012111619,야간,금,1,1,전북 전주시
2012,2012100214,주간,화,1,1,전북 진안군
2012,2012102505,야간,목,1,1,경기 성남시
2012,2012111218,야간,월,1,1,충남 금산군
2012,2012100922,야간,화,1,1,부산 진구
2012,2012110803,야간,목,2,2,충남 당진시
2012,2012080516,주간,일,1,1,서울 도봉구
2012,2012080421,야간,토,1,1,전북 완주군
2012,2012081223,야간,일,1,1,부산 영도구
2012,2012081305,야간,월,1,1,전남 목포시
2012,2012081014,주간,금,1,1,제주 제주시
2012,2012080907,주간,목,1,1,대구 달서구
2012,2012081600,야간,목,1,1,경북 포항시
2012,2012081404,야간,화,1,1,경남 창원시(통합)
2012,2012081908,주간,일,1,1,경기 화성시
2012,2012082014,주간,월,1,1,강원 횡성군
2012,2012082419,야간,금,1,1,부산 사하구
2012,2012082123,야간,화,1,1,서울 영등포구
2012,2012082918,야간,수,1,1,강원 인제군
2012,2012082707,주간,월,1,1,충남 당진시
2012,2012082604,야간,일,1,1,경기 부천시
2012,2012090207,주간,일,1,1,대구 달성군
2012,2012090110,주간,토,1,1,대구 수성구
2012,2012090608,주간,목,1,1,경남 고성군
2012,2012090519,야간,수,1,2,경북 상주시
2012,2012091419,야간,금,1,1,대구 달성군
2012,2012091116,주간,화,1,1,충북 괴산군
2012,2012091210,주간,수,1,2,대구 북구
2012,2012091721,야간,월,1,1,경기 고양시
2012,2012091718,야간,월,2,3,충북 음성군
2012,2012091600,야간,일,1,1,경기 파주시
2012,2012091419,야간,금,1,1,서울 서초구
2012,2012092119,야간,금,1,1,경남 김해시
2012,2012092005,야간,목,1,1,경기 시흥시
2012,2012092420,야간,월,1,1,부산 해운대구
2012,2012092510,주간,화,1,1,강원 평창군
2012,2012080610,주간,월,1,1,전남 담양군
2012,2012080419,야간,토,1,1,충북 청원군
2012,2012081208,주간,일,1,1,대전 동구
2012,2012081206,주간,일,1,1,전북 정읍시
2012,2012081610,주간,목,1,1,경북 영덕군
2012,2012081705,야간,금,1,1,전북 익산시
2012,2012081705,야간,금,1,1,대구 달서구
2012,2012082021,야간,월,1,2,경기 광주시
2012,2012081723,야간,금,1,1,경북 포항시
2012,2012081705,야간,금,1,1,서울 노원구
2012,2012082419,야간,금,1,1,충남 예산군
2012,2012082501,야간,토,1,1,인천 부평구
2012,2012031512,주간,목,1,1,부산 북구
2012,2012041722,야간,화,1,1,경북 성주군
2012,2012013121,야간,화,1,3,경남 의령군
2012,2012112006,주간,화,1,2,경기 화성시
2012,2012122818,야간,금,1,1,강원 인제군
2012,2012111620,야간,금,1,1,경기 동두천시
2012,2012112208,주간,목,1,1,부산 진구
2012,2012112118,야간,수,1,1,경남 산청군
2012,2012110105,야간,목,1,1,인천 남구
2012,2012110118,야간,목,1,1,전북 군산시
2012,2012110513,주간,월,1,1,경북 경산시
2012,2012110616,주간,화,1,1,경기 양주시
2012,2012110202,야간,금,1,1,충북 충주시
2012,2012110215,주간,금,1,1,경기 남양주시
2012,2012110504,야간,월,1,1,부산 강서구
2012,2012103005,야간,화,1,1,전남 나주시
2012,2012103009,주간,화,1,9,경기 안산시
2012,2012031921,야간,월,1,1,경남 창원시(통합)
2012,2012033016,주간,금,1,1,제주 제주시
2012,2012020723,야간,화,1,1,충북 음성군
2012,2012030502,야간,월,1,1,경남 창원시(통합)
2012,2012080614,주간,월,1,1,서울 도봉구
2012,2012090906,주간,일,1,2,경기 수원시
2012,2012100308,주간,수,1,1,경기 부천시
2012,2012100106,주간,월,1,4,충북 음성군
2012,2012062617,주간,화,1,1,충남 서산시
2012,2012070321,야간,화,1,1,경남 진주시
2012,2012021519,야간,수,2,2,경기 화성시
2012,2012121718,야간,월,1,1,경북 울진군
2012,2012122302,야간,일,1,2,서울 구로구
2012,2012120610,주간,목,1,4,전남 보성군
2012,2012120320,야간,월,1,2,강원 인제군
2012,2012120617,주간,목,1,2,경남 김해시
2012,2012120408,주간,화,1,3,대구 달성군
2012,2012011418,야간,토,1,1,충북 진천군
2012,2012022310,주간,목,1,1,경기 이천시
2012,2012011212,주간,목,1,1,충남 천안시
2012,2012051411,주간,월,1,2,경남 밀양시
2012,2012040100,야간,일,1,1,인천 남구
2012,2012120609,주간,목,1,1,경남 창원시(통합)
2012,2012110908,주간,금,1,1,경북 경산시
2012,2012120522,야간,수,1,1,경북 경주시
2012,2012110819,야간,목,1,1,전북 정읍시
2012,2012120122,야간,토,1,1,강원 원주시
2012,2012090723,야간,금,1,2,경남 창녕군
2012,2012071501,야간,일,1,3,서울 강서구
2012,2012102109,주간,일,1,1,경북 안동시
2012,2012062300,야간,토,1,1,경남 고성군
2012,2012061907,주간,화,1,1,경기 구리시
2012,2012110219,야간,금,1,2,전남 고흥군
2012,2012110217,주간,금,1,1,전남 담양군
2012,2012103018,야간,화,1,1,충북 괴산군
2012,2012110314,주간,토,1,1,경북 안동시
2012,2012103021,야간,화,1,1,경북 예천군
2012,2012103010,주간,화,1,1,경기 김포시
2012,2012103111,주간,수,1,1,경기 여주시
2012,2012122911,주간,토,1,1,서울 관악구
2012,2012122722,야간,목,1,1,충북 청원군
2012,2012123122,야간,월,1,1,충남 부여군
2012,2012121106,주간,화,1,3,경북 청송군
2012,2012121600,야간,목,1,1,충남 당진시
2012,2012121707,주간,월,1,3,전북 무주군
2012,2012120803,야간,토,2,4,전남 광양시
2012,2012120910,주간,일,1,1,부산 금정구
2012,2012121407,주간,금,1,1,경기 평택시
2012,2012121407,주간,금,1,2,경기 고양시
2012,2012122320,야간,일,1,1,충북 청주시
2012,2012121901,야간,수,5,5,강원 강릉시
2012,2012121918,야간,수,1,1,전남 진도군
2012,2012122014,주간,목,1,1,강원 춘천시
2012,2012122417,주간,월,1,2,경북 칠곡군
2012,2012120319,야간,월,1,1,경북 군위군
2012,2012120409,주간,화,1,1,전남 목포시
2012,2012120809,주간,토,1,1,경기 광명시
2012,2012120410,주간,화,1,1,충북 음성군
2012,2012120813,주간,토,1,1,전남 보성군
2012,2012062315,주간,토,1,3,경기 양주시
2012,2012121015,주간,월,1,1,서울 중랑구
2012,2012121206,주간,수,1,3,경기 남양주시
2012,2012121607,주간,일,1,1,대구 달성군
2012,2012121600,야간,일,1,1,서울 영등포구
2012,2012122420,야간,월,1,1,인천 연수구
2012,2012122608,주간,수,1,1,제주 서귀포시
2012,2012121918,야간,수,1,2,충남 공주시
2012,2012122103,야간,금,1,10,경기 수원시
2012,2012122618,야간,수,1,1,경기 평택시
2012,2012121614,주간,일,1,1,경기 광명시
2012,2012091411,주간,금,1,1,전남 영암군
2012,2012091417,주간,금,1,1,전남 나주시
2012,2012091811,주간,화,1,2,경북 성주군
2012,2012110312,주간,토,1,1,경남 김해시
2012,2012110418,야간,일,1,1,충남 예산군
2012,2012103005,야간,화,1,1,경기 안성시
2012,2012110215,주간,금,1,1,충북 청주시
2012,2012103006,주간,월,1,1,전남 함평군
2012,2012110222,야간,금,1,1,경기 수원시
2012,2012123019,야간,일,1,2,강원 홍천군
2012,2012122915,주간,토,1,1,경북 영덕군
2012,2012121118,야간,화,1,1,전남 무안군
2012,2012121520,야간,토,1,1,경기 시흥시
2012,2012121207,주간,수,1,1,경기 의정부시
2012,2012121207,주간,수,1,1,서울 종로구
2012,2012121323,야간,목,1,1,경남 창원시(통합)
2012,2012100818,야간,월,1,1,강원 삼척시
2012,2012092718,야간,목,1,1,광주 광산구
2012,2012112706,주간,화,1,1,경기 고양시
2012,2012112710,주간,화,1,1,전북 익산시
2012,2012091701,야간,월,1,1,경기 용인시
2012,2012052404,야간,목,1,1,경북 성주군
2012,2012110701,야간,수,1,1,경남 통영시
2012,2012110623,야간,화,1,1,인천 연수구
2012,2012111418,야간,수,1,1,경북 의성군
2012,2012112007,주간,화,1,2,전남 보성군
2012,2012111617,주간,금,1,1,전남 곡성군
2012,2012110106,주간,목,1,1,대구 동구
2012,2012110102,야간,목,1,1,경기 화성시
2012,2012110512,주간,월,1,5,강원 홍천군
2012,2012103004,야간,화,1,1,전북 전주시
2012,2012102916,주간,월,1,1,강원 영월군
2012,2012102918,야간,월,1,6,충남 당진시
2012,2012110306,주간,토,1,5,경북 김천시
2012,2012122715,주간,목,1,1,경남 김해시
2012,2012122810,주간,금,1,1,경북 구미시
2012,2012121601,야간,일,1,2,충북 청주시
2012,2012121619,야간,일,1,1,경남 남해군
2012,2012120805,야간,토,1,1,광주 서구
2012,2012121323,야간,목,1,1,서울 강남구
2012,2012122205,야간,토,1,1,경기 안산시
2012,2012121717,주간,월,1,1,전북 익산시
2012,2012122319,야간,일,1,1,대구 동구
2012,2012122413,주간,월,1,1,충남 공주시
2012,2012121900,야간,수,1,1,경기 남양주시
2012,2012121818,야간,화,1,1,전북 김제시
2012,2012121912,주간,수,1,1,대구 달서구
2012,2012121821,야간,화,1,1,전북 완주군
2012,2012122323,야간,일,1,1,경기 남양주시
2012,2012121910,주간,수,1,1,전남 나주시
2012,2012122005,야간,목,1,16,경북 안동시
2012,2012120320,야간,월,1,1,경기 고양시
2012,2012120713,주간,금,1,2,경남 김해시
2012,2012112922,야간,목,1,1,충북 괴산군
2012,2012112919,야간,목,1,1,강원 강릉시
2012,2012092117,주간,금,1,1,경기 화성시
2012,2012092121,야간,금,1,1,경북 경주시
2012,2012092018,야간,목,1,1,경북 상주시
2012,2012092007,주간,목,1,1,충남 당진시
2012,2012092217,주간,토,1,1,인천 강화군
2012,2012092316,주간,일,1,1,전북 익산시
2012,2012080412,주간,토,1,1,충남 태안군
2012,2012080315,주간,금,1,1,전남 순천시
2012,2012081204,야간,일,1,3,대구 수성구
2012,2012080914,주간,목,1,3,강원 강릉시
2012,2012081520,야간,수,1,1,경기 화성시
2012,2012081608,주간,목,1,2,경북 김천시
2012,2012081612,주간,목,1,5,경기 김포시
2012,2012081608,주간,목,1,1,경북 포항시
2012,2012081321,야간,월,1,1,부산 해운대구
2012,2012081322,야간,월,1,1,경기 하남시
2012,2012081212,주간,일,1,5,충북 음성군
2012,2012081205,야간,일,1,1,전남 나주시
2012,2012081706,주간,금,1,1,경북 구미시
2012,2012082411,주간,금,1,1,전북 전주시
2012,2012082206,주간,수,1,1,강원 평창군
2012,2012082116,주간,화,1,1,서울 동대문구
2012,2012082720,야간,월,1,2,경기 안산시
2012,2012082500,야간,토,1,1,서울 광진구
2012,2012090122,야간,토,1,1,충남 태안군
2012,2012090110,주간,토,1,1,경기 화성시
2012,2012082923,야간,수,1,2,서울 노원구
2012,2012082914,주간,수,1,1,전남 나주시
2012,2012090703,야간,금,1,1,경기 파주시
2012,2012112917,주간,목,1,1,강원 강릉시
2012,2012112319,야간,금,1,1,부산 영도구
2012,2012112804,야간,수,1,2,서울 종로구
2012,2012112906,주간,목,1,2,충북 증평군
2012,2012112419,야간,토,1,1,경북 구미시
2012,2012112608,주간,월,1,1,충북 청원군
2012,2012110811,주간,목,1,1,충북 청원군
2012,2012110800,야간,목,2,2,제주 제주시
2012,2012111119,야간,일,1,1,경기 용인시
2012,2012111221,야간,월,1,1,경기 포천시
2012,2012111107,주간,일,1,1,경기 의정부시
2012,2012110918,야간,금,1,1,전북 완주군
2012,2012110900,야간,금,1,1,경북 포항시
2012,2012110823,야간,목,1,1,제주 서귀포시
2012,2012110911,주간,금,1,1,경북 고령군
2012,2012110912,주간,금,1,1,전남 고흥군
2012,2012110819,야간,목,1,1,전북 완주군
2012,2012092410,주간,월,1,1,경기 수원시
2012,2012092500,야간,화,1,1,대구 달서구
2012,2012102803,야간,일,1,2,경기 안성시
2012,2012102410,주간,수,1,1,경북 경주시
2012,2012102418,야간,수,1,1,인천 남동구
2012,2012102811,주간,일,1,1,전남 영광군
2012,2012102904,야간,월,1,1,서울 성북구
2012,2012102912,주간,월,1,1,울산 북구
2012,2012102503,야간,목,1,2,경기 화성시
2012,2012102204,야간,월,1,2,경북 포항시
2012,2012102608,주간,금,1,1,경북 김천시
2012,2012102217,주간,월,1,1,대구 동구
2012,2012101205,야간,금,1,3,경기 용인시
2012,2012101200,야간,금,1,1,인천 부평구
2012,2012100907,주간,화,2,3,충북 괴산군
2012,2012100521,야간,금,1,1,경북 안동시
2012,2012101009,주간,수,1,1,충남 아산시
2012,2012101013,주간,수,1,1,인천 남동구
2012,2012101515,주간,월,1,1,충남 청양군
2012,2012101515,주간,월,1,1,서울 은평구
2012,2012101510,주간,월,1,2,경기 부천시
2012,2012101518,야간,월,1,3,경북 영덕군
2012,2012083017,주간,목,1,1,경기 남양주시
2012,2012083110,주간,금,1,1,경기 성남시
2012,2012083103,야간,금,2,5,경기 시흥시
2012,2012090705,야간,금,1,1,전북 군산시
2012,2012113020,야간,금,1,1,경남 거제시
2012,2012120407,주간,화,1,1,전남 나주시
2012,2012120116,주간,토,1,3,경남 통영시
2012,2012120106,주간,토,1,1,경남 진주시
2012,2012120118,야간,토,1,13,충남 예산군
2012,2012121410,주간,금,1,1,서울 양천구
2012,2012122808,주간,금,1,2,충북 진천군
2012,2012090717,주간,금,1,1,서울 강남구
2012,2012081803,야간,토,1,2,대전 중구
2012,2012051212,주간,토,1,1,울산 남구
2012,2012112321,야간,금,1,1,경북 의성군
2012,2012110717,주간,수,1,1,강원 홍천군
2012,2012092700,야간,목,2,2,경기 김포시
2012,2012092823,야간,금,1,1,인천 중구
2012,2012111106,주간,일,1,1,서울 관악구
2012,2012072002,야간,금,1,1,전북 김제시
2012,2012052806,주간,월,1,1,경북 안동시
2012,2012042407,주간,화,1,4,강원 화천군
2012,2012022019,야간,월,1,1,울산 중구
2012,2012122315,주간,일,1,1,대전 서구
2012,2012032319,야간,금,1,1,경기 남양주시
2012,2012112410,주간,금,1,1,경북 영덕군
2012,2012112503,야간,일,1,1,경남 양산시
2012,2012102013,주간,토,1,1,부산 진구
2012,2012092715,주간,목,1,7,경북 울진군
2012,2012062209,주간,금,1,1,전북 남원시
2012,2012062020,야간,수,1,1,경북 의성군
2012,2012020216,주간,목,1,1,경북 울진군
2012,2012012914,주간,일,1,1,인천 남동구
2012,2012013011,주간,월,1,1,인천 중구
2012,2012020519,야간,일,1,1,강원 원주시
2012,2012020701,야간,화,1,1,부산 진구
2012,2012020417,주간,토,1,1,경기 광주시
2012,2012020306,주간,금,1,1,서울 영등포구
2012,2012020905,야간,목,1,1,서울 성북구
2012,2012020707,주간,화,4,10,경남 의령군
2012,2012021222,야간,토,1,5,충남 서산시
2012,2012021705,야간,금,1,1,경기 하남시
2012,2012011820,야간,수,1,1,경북 영천시
2012,2012043004,야간,월,1,1,울산 북구
2012,2012041218,야간,목,1,1,강원 양구군
2012,2012012901,야간,일,1,1,경북 경산시
2012,2012060316,주간,일,1,1,경남 김해시
2012,2012110813,주간,목,1,3,제주 제주시
2012,2012111120,야간,일,1,1,울산 북구
2012,2012111123,야간,일,1,1,경북 포항시
2012,2012111613,주간,금,1,1,전남 영암군
2012,2012112118,야간,수,1,1,전남 고흥군
2012,2012111713,주간,토,1,1,경남 밀양시
2012,2012111322,야간,화,1,1,충북 청원군
2012,2012111321,야간,화,1,1,경기 부천시
2012,2012110115,주간,목,1,1,전남 영암군
2012,2012110505,야간,월,1,1,광주 북구
2012,2012121911,주간,수,1,1,경기 연천군
2012,2012121911,주간,수,1,1,경남 거제시
2012,2012121823,야간,화,1,1,인천 서구
2012,2012122518,야간,화,1,2,전남 해남군
2012,2012120609,주간,목,1,1,경기 고양시
2012,2012120316,주간,월,1,1,경남 함양군
2012,2012120718,야간,금,1,1,경남 진주시
2012,2012120318,야간,월,1,1,충북 청주시
2012,2012120805,야간,토,1,1,경기 안산시
2012,2012112918,야간,목,1,1,경북 예천군
2012,2012113005,야간,금,1,2,인천 계양구
2012,2012120712,주간,금,1,1,경북 포항시
2012,2012120504,야간,수,1,1,강원 동해시
2012,2012072110,주간,토,1,5,경기 남양주시
2012,2012010419,야간,수,1,1,경기 남양주시
2012,2012010220,야간,월,1,1,경기 부천시
2012,2012051319,야간,일,1,1,경기 용인시
2012,2012051912,주간,토,1,2,경북 고령군
2012,2012041801,야간,수,1,3,충남 천안시
2012,2012032903,야간,목,1,1,전남 여수시
2012,2012030902,야간,금,1,1,강원 삼척시
2012,2012120917,주간,일,1,1,대구 북구
2012,2012110313,주간,토,1,1,경북 포항시
2012,2012081605,야간,목,1,1,대전 유성구
2012,2012082115,주간,화,1,1,전북 정읍시
2012,2012090813,주간,토,1,1,대구 수성구
2012,2012100517,주간,금,1,1,경기 파주시
2012,2012092723,야간,목,1,2,경기 안양시
2012,2012112711,주간,화,1,1,강원 영월군
2012,2012071319,야간,금,1,1,강원 강릉시
2012,2012121821,야간,화,1,6,경기 안산시
2012,2012120517,주간,수,1,1,강원 양양군
2012,2012120122,야간,토,1,1,충북 청원군
2012,2012120804,야간,토,1,1,전북 익산시
2012,2012120305,야간,월,1,1,경기 성남시
2012,2012071123,야간,수,1,4,경기 수원시
2012,2012103010,주간,화,1,1,서울 성북구
2012,2012102917,주간,월,1,2,경기 안성시
2012,2012110303,야간,토,1,1,울산 남구
2012,2012110303,야간,토,1,1,인천 중구
2012,2012103021,야간,화,1,1,경기 안양시
2012,2012103113,주간,수,1,1,경기 남양주시
2012,2012110509,주간,월,1,1,경기 시흥시
2012,2012121406,주간,금,1,1,대전 동구
2012,2012121715,주간,월,1,1,충북 청주시
2012,2012121408,주간,금,1,4,대구 달성군
2012,2012121409,주간,금,1,1,충남 홍성군
2012,2012121020,야간,월,1,1,충남 당진시
2012,2012121501,야간,토,1,2,경기 시흥시
2012,2012122009,주간,목,1,1,충남 청양군
2012,2012122004,야간,목,1,4,대전 유성구
2012,2012122004,야간,목,1,11,대전 서구
2012,2012122108,주간,금,1,1,경남 밀양시
2012,2012122517,주간,화,1,1,경남 김해시
2012,2012122605,야간,수,1,1,서울 용산구
2012,2012122109,주간,금,1,3,경남 의령군
2012,2012122517,주간,화,1,1,경기 포천시
2012,2012121717,주간,월,1,1,경기 화성시
2012,2012120105,야간,토,1,4,서울 강남구
2012,2012113018,야간,금,1,1,전북 부안군
2012,2012120203,야간,일,1,1,경남 창원시(통합)
2012,2012120314,주간,월,1,1,전남 목포시
2012,2012090311,주간,월,1,1,경기 수원시
2012,2012091009,주간,월,1,1,전남 해남군
2012,2012090805,야간,토,1,1,경남 창녕군
2012,2012090814,주간,토,1,2,충북 청원군
2012,2012091317,주간,목,1,3,충남 예산군
2012,2012091118,야간,화,1,1,광주 북구
2012,2012091207,주간,수,1,1,강원 삼척시
2012,2012091714,주간,월,1,5,경기 평택시
2012,2012091621,야간,일,1,1,경기 남양주시
2012,2012092019,야간,목,1,2,대구 북구
2012,2012092021,야간,목,1,1,대구 달서구
2012,2012092300,야간,일,1,1,대구 달성군
2012,2012091907,주간,수,1,1,대구 북구
2012,2012092502,야간,화,1,1,경기 안양시
2012,2012080718,야간,화,1,1,경남 김해시
2012,2012080406,주간,토,1,1,경기 수원시
2012,2012081219,야간,일,1,1,경남 거창군
2012,2012081205,야간,일,1,1,제주 제주시
2012,2012111020,야간,토,1,1,전북 고창군
2012,2012111506,주간,목,1,1,강원 강릉시
2012,2012111509,주간,목,1,1,전북 무주군
2012,2012111521,야간,목,1,2,경북 칠곡군
2012,2012111910,주간,월,1,1,전남 무안군
2012,2012111820,야간,일,1,1,충북 괴산군
2012,2012112010,주간,화,1,1,인천 부평구
2012,2012111704,야간,토,1,1,경북 포항시
2012,2012112019,야간,화,1,1,강원 강릉시
2012,2012110921,야간,금,2,3,경남 진주시
2012,2012092514,주간,화,1,1,전북 순창군
2012,2012092515,주간,화,1,1,전남 해남군
2012,2012092519,야간,화,1,1,세종 세종
2012,2012092501,야간,화,1,2,충남 아산시
2012,2012102909,주간,일,1,1,전남 강진군
2012,2012102306,주간,화,1,1,부산 강서구
2012,2012102701,야간,토,1,1,경기 남양주시
2012,2012102718,야간,토,1,1,경북 김천시
2012,2012102711,주간,토,1,1,경기 여주시
2012,2012101219,야간,금,1,1,울산 중구
2012,2012101020,야간,수,1,1,부산 수영구
2012,2012101117,주간,목,1,1,전북 김제시
2012,2012101215,주간,금,1,1,강원 춘천시
2012,2012101223,야간,금,1,1,경기 수원시
2012,2012101704,야간,수,1,1,서울 광진구
2012,2012101720,야간,수,1,1,전남 해남군
2012,2012102110,주간,일,1,1,경북 고령군
2012,2012101418,야간,일,1,2,충북 옥천군
2012,2012101811,주간,목,1,1,인천 중구
2012,2012101407,주간,일,1,1,경남 진주시
2012,2012092720,야간,목,1,1,경북 청도군
2012,2012092808,주간,금,1,3,경북 성주군
2012,2012092823,야간,금,1,2,서울 금천구
2012,2012100310,주간,수,1,1,부산 금정구
2012,2012092706,주간,목,1,1,제주 제주시
2012,2012092904,야간,토,2,2,경남 양산시
2012,2012100501,야간,금,1,1,부산 진구
2012,2012112607,주간,월,1,1,전남 여수시
2012,2012112516,주간,일,1,1,경남 창원시(통합)
2012,2012112912,주간,목,1,2,경기 화성시
2012,2012113010,주간,금,1,1,경기 안산시
2012,2012112618,야간,월,1,1,강원 원주시
2012,2012112306,주간,금,1,1,부산 북구
2012,2012112318,야간,금,1,2,경북 영천시
2012,2012110614,주간,화,1,1,경기 성남시
2012,2012110616,주간,화,1,1,경북 경주시
2012,2012111015,주간,토,1,1,전남 광양시
2012,2012081523,야간,수,1,1,전남 여수시
2012,2012082014,주간,월,1,1,경북 영덕군
2012,2012082104,야간,화,2,3,경기 양평군
2012,2012082005,야간,월,1,1,부산 남구
2012,2012082020,야간,월,1,1,부산 기장군
2012,2012112306,주간,금,1,2,경기 포천시
2012,2012112901,야간,목,1,1,충남 홍성군
2012,2012112609,주간,월,1,1,경기 수원시
2012,2012112904,야간,목,1,1,충남 서산시
2012,2012112906,주간,목,1,20,충남 천안시
2012,2012112116,주간,수,1,1,경북 예천군
2012,2012112600,야간,월,1,1,서울 강남구
2012,2012112608,주간,월,1,1,서울 성북구
2012,2012112600,야간,월,1,1,경북 포항시
2012,2012112606,주간,월,1,1,울산 중구
2012,2012112704,야간,화,1,1,강원 태백시
2012,2012112218,야간,목,1,1,울산 울주군
2012,2012111300,야간,화,1,1,인천 부평구
2012,2012111003,야간,토,1,1,부산 진구
2012,2012111018,야간,토,1,1,전남 나주시
2012,2012111315,주간,화,1,2,경기 안성시
2012,2012110920,야간,금,1,1,경기 용인시
2012,2012110918,야간,금,1,1,강원 태백시
2012,2012092411,주간,월,1,2,전남 해남군
2012,2012092511,주간,화,1,2,경기 안성시
2012,2012092505,야간,화,1,1,울산 울주군
2012,2012092421,야간,월,1,1,인천 서구
2012,2012102819,야간,일,1,1,경기 화성시
2012,2012102123,야간,일,1,2,대구 달성군
2012,2012102607,주간,금,1,1,충남 논산시
2012,2012102607,주간,금,1,1,서울 은평구
2012,2012102521,야간,목,1,2,광주 광산구
2012,2012102614,주간,금,1,1,전남 나주시
2012,2012102701,야간,토,1,1,광주 남구
2012,2012101215,주간,금,1,2,경북 칠곡군
2012,2012101319,야간,토,1,1,경북 구미시
2012,2012100512,주간,금,1,1,경북 구미시
2012,2012100917,주간,화,1,1,광주 남구
2012,2012090422,야간,화,1,1,전남 고흥군
2012,2012090907,주간,일,1,6,충남 논산시
2012,2012090920,야간,일,1,3,광주 북구
2012,2012091419,야간,금,1,1,충남 논산시
2012,2012091320,야간,목,1,1,경기 화성시
2012,2012091509,주간,토,1,3,경북 경산시
2012,2012091515,주간,토,1,2,부산 금정구
2012,2012092119,야간,금,1,1,충남 서산시
2012,2012061822,야간,월,1,1,경기 연천군
2012,2012061906,주간,화,1,1,충북 음성군
2012,2012061614,주간,토,1,3,강원 삼척시
2012,2012061510,주간,금,1,1,충남 당진시
2012,2012062006,주간,수,1,1,전남 나주시
2012,2012062109,주간,목,1,1,인천 동구
2012,2012062714,주간,수,1,4,경북 경주시
2012,2012062809,주간,목,1,4,전남 신안군
2012,2012062416,주간,일,1,1,강원 원주시
2012,2012062315,주간,토,1,2,경기 안성시
2012,2012063001,야간,토,1,1,경기 가평군
2012,2012063008,주간,토,1,4,충북 충주시
2012,2012062723,야간,수,2,7,경기 수원시
2012,2012070423,야간,수,1,1,전남 담양군
2012,2012070407,주간,수,1,1,경기 김포시
2012,2012070311,주간,화,1,2,충북 옥천군
2012,2012070809,주간,일,1,1,서울 강동구
2012,2012071204,야간,목,1,1,충남 서산시
2012,2012071112,주간,수,1,1,경남 진주시
2012,2012071021,야간,화,1,1,경기 고양시
2012,2012071608,주간,월,1,1,경기 오산시
2012,2012071506,주간,일,1,2,강원 원주시
2012,2012081123,야간,토,1,1,경남 김해시
2012,2012080818,야간,수,1,3,강원 춘천시
2012,2012081000,야간,금,1,1,광주 남구
2012,2012081009,주간,금,1,1,서울 동대문구
2012,2012081610,주간,목,1,1,전남 여수시
2012,2012081405,야간,화,1,1,경기 군포시
2012,2012081314,주간,월,2,4,세종 세종
2012,2012081221,야간,일,1,1,경기 의정부시
2012,2012081415,주간,화,1,4,강원 양구군
2012,2012081923,야간,일,1,1,강원 원주시
2012,2012081714,주간,금,1,1,충남 논산시
2012,2012082413,주간,금,1,1,경기 양평군
2012,2012082320,야간,목,1,1,경북 봉화군
2012,2012083001,야간,목,1,3,대전 유성구
2012,2012082715,주간,월,1,1,경남 사천시
2012,2012082621,야간,일,1,5,충북 청주시
2012,2012090101,야간,토,1,1,경기 성남시
2012,2012083123,야간,금,1,1,전남 고흥군
2012,2012083109,주간,금,1,1,전북 정읍시
2012,2012083112,주간,금,1,2,경기 안산시
2012,2012101409,주간,일,1,1,경북 칠곡군
2012,2012101815,주간,목,1,1,경북 포항시
2012,2012101515,주간,월,1,1,서울 동작구
2012,2012101919,야간,금,1,1,경북 경산시
2012,2012101608,주간,화,1,1,서울 서초구
2012,2012100320,야간,수,1,1,경북 성주군
2012,2012092818,야간,금,1,1,경북 영천시
2012,2012092818,야간,금,2,4,경남 밀양시
2012,2012100415,주간,목,1,1,부산 해운대구
2012,2012093017,주간,일,1,1,경남 합천군
2012,2012071008,주간,화,1,1,충남 예산군
2012,2012071611,주간,월,1,1,충북 음성군
2012,2012071716,주간,화,1,1,경남 사천시
2012,2012071701,야간,화,1,1,인천 서구
2012,2012071711,주간,화,1,1,경북 청송군
2012,2012071418,야간,토,1,1,충남 공주시
2012,2012071409,주간,토,1,1,전남 여수시
