발생년,발생년월일시,주야,요일,사망자수,사상자수,발생지시도,발생지시군구
2014,2014110713,주간,금,1,1,경남,밀양시
2014,2014090114,주간,월,1,1,울산,북구
2014,2014090717,주간,일,1,1,강원,속초시
2014,2014012318,야간,목,1,1,충북,보은군
2014,2014010811,주간,수,1,1,서울,성북구
2014,2014081901,야간,화,1,1,광주,북구
2014,2014071223,야간,토,1,1,경기,수원시
2014,2014030102,야간,토,2,3,인천,강화군
2014,2014032300,야간,일,1,1,대구,달성군
2014,2014032416,주간,월,1,1,경북,고령군
2014,2014040908,주간,수,1,1,경남,양산시
2014,2014041310,주간,일,1,1,경남,진주시
2014,2014033010,주간,일,1,1,강원,영월군
2014,2014103104,야간,금,1,2,대전,서구
2014,2014102507,주간,토,1,2,전북,진안군
2014,2014110401,야간,화,2,2,충북,진천군
2014,2014082815,주간,목,1,1,충북,청주시
2014,2014082518,야간,월,1,1,울산,동구
2014,2014012405,야간,금,1,2,전북,전주시
2014,2014042802,야간,월,1,1,대구,북구
2014,2014042613,주간,토,1,1,경남,합천군
2014,2014050620,야간,화,1,1,대구,북구
2014,2014050722,야간,수,1,1,경기,김포시
2014,2014050523,야간,월,1,1,부산,사하구
2014,2014050700,야간,수,1,2,서울,마포구
2014,2014050501,야간,월,1,1,경남,창원시(통합)
2014,2014050207,주간,금,2,6,서울,구로구
2014,2014122403,야간,수,2,2,경기,의왕시
2014,2014060318,야간,화,1,1,충남,공주시
2014,2014060311,주간,화,1,1,충남,아산시
2014,2014071707,주간,목,1,1,서울,영등포구
2014,2014100419,야간,토,1,1,대구,달성군
2014,2014110509,주간,수,1,1,대전,대덕구
2014,2014111018,야간,월,1,1,경북,의성군
2014,2014090411,주간,목,1,1,경남,양산시
2014,2014091818,야간,목,1,1,경기,김포시
2014,2014061500,야간,일,1,4,경남,김해시
2014,2014020218,야간,일,1,1,전남,화순군
2014,2014123119,야간,수,1,2,경남,합천군
2014,2014123104,야간,수,1,1,서울,양천구
2014,2014121611,주간,화,1,1,부산,동래구
2014,2014121522,야간,월,1,1,경북,경산시
2014,2014121519,야간,월,1,1,경기,안산시
2014,2014121606,주간,화,1,1,서울,동대문구
2014,2014122706,주간,토,1,3,부산,영도구
2014,2014122309,주간,화,1,1,경남,사천시
2014,2014120421,야간,목,1,1,울산,남구
2014,2014122609,주간,금,1,3,광주,동구
2014,2014123010,주간,화,1,1,경남,진주시
2014,2014122910,주간,월,1,1,강원,양양군
2014,2014121012,주간,수,1,1,대전,중구
2014,2014122000,야간,토,1,1,울산,동구
2014,2014111618,야간,일,1,1,충북,제천시
2014,2014111606,주간,일,1,1,충북,청주시
2014,2014112406,주간,월,1,1,경남,사천시
2014,2014112319,야간,일,1,1,충남,아산시
2014,2014112323,야간,일,1,1,경기,이천시
2014,2014112103,야간,금,1,3,강원,원주시
2014,2014112101,야간,금,1,1,경남,창원시(통합)
2014,2014112104,야간,금,1,1,제주,서귀포시
2014,2014112217,주간,토,1,1,전남,영광군
2014,2014112010,주간,목,1,1,서울,강북구
2014,2014112009,주간,목,1,1,강원,고성군
2014,2014112922,야간,토,1,1,경기,안양시
2014,2014120116,주간,월,1,1,경기,포천시
2014,2014120117,주간,월,1,1,충북,청주시
2014,2014120117,주간,월,1,1,전남,보성군
2014,2014112621,야간,수,1,1,광주,서구
2014,2014112917,주간,토,1,1,경남,창원시(통합)
2014,2014112917,주간,토,1,1,광주,남구
2014,2014120319,야간,수,1,1,경기,화성시
2014,2014121117,주간,목,1,1,경북,의성군
2014,2014121218,야간,금,1,1,강원,영월군
2014,2014121119,야간,목,1,1,경기,화성시
2014,2014121001,야간,수,2,2,울산,북구
2014,2014121206,주간,금,1,1,경기,화성시
2014,2014122007,주간,토,1,4,전남,영암군
2014,2014122006,주간,토,1,1,경기,안산시
2014,2014020707,주간,금,1,1,대구,달서구
2014,2014061015,주간,화,1,1,제주,서귀포시
2014,2014061100,야간,수,1,2,경북,영덕군
2014,2014052311,주간,금,1,1,경남,김해시
2014,2014071723,야간,목,1,1,경기,광주시
2014,2014081416,주간,목,1,1,충북,괴산군
2014,2014081200,야간,화,1,1,강원,원주시
2014,2014050709,주간,수,1,1,전남,담양군
2014,2014050803,야간,목,1,2,경북,구미시
2014,2014050501,야간,월,1,1,경기,부천시
2014,2014041917,주간,토,1,1,전북,군산시
2014,2014043013,주간,수,1,1,강원,정선군
2014,2014042909,주간,화,1,1,서울,강서구
2014,2014033010,주간,일,1,1,충북,영동군
2014,2014032822,야간,금,1,1,제주,제주시
2014,2014032411,주간,월,1,2,경남,창원시(통합)
2014,2014032420,야간,월,1,1,전북,전주시
2014,2014040319,야간,목,1,1,강원,강릉시
2014,2014040110,주간,화,1,1,서울,도봉구
2014,2014040723,야간,월,1,3,부산,강서구
2014,2014040721,야간,월,1,1,경북,경주시
2014,2014041807,주간,금,1,1,경북,경주시
2014,2014041222,야간,토,1,1,대구,달서구
2014,2014042305,야간,수,1,1,강원,춘천시
2014,2014042400,야간,목,1,2,전남,순천시
2014,2014042320,야간,수,1,4,경북,구미시
2014,2014041911,주간,토,1,3,부산,사하구
2014,2014042519,야간,금,1,1,충북,제천시
2014,2014042515,주간,금,1,1,경기,여주시
2014,2014042618,야간,토,1,1,충북,청원군
2014,2014042701,야간,일,1,1,전남,목포시
2014,2014050806,주간,목,1,1,제주,제주시
2014,2014050801,야간,목,1,6,경남,통영시
2014,2014050716,주간,수,1,2,대구,달성군
2014,2014050808,주간,목,1,1,경기,포천시
2014,2014050420,야간,일,1,1,전북,완주군
2014,2014050612,주간,화,1,4,강원,횡성군
2014,2014050518,야간,월,1,1,강원,원주시
2014,2014050219,야간,금,1,1,서울,강서구
2014,2014042117,주간,월,1,2,경기,평택시
2014,2014043002,야간,수,1,1,울산,울주군
2014,2014050211,주간,금,1,1,경기,이천시
2014,2014050117,주간,목,1,1,충남,당진시
2014,2014041017,주간,목,1,4,경기,화성시
2014,2014041113,주간,금,1,2,경북,영양군
2014,2014031815,주간,화,1,1,부산,진구
2014,2014032821,야간,금,1,1,전남,광양시
2014,2014101404,야간,화,1,1,경기,이천시
2014,2014101500,야간,수,1,2,경기,용인시
2014,2014101206,주간,일,1,1,경기,남양주시
2014,2014101109,주간,토,1,2,서울,서대문구
2014,2014101213,주간,일,1,2,경북,안동시
2014,2014101219,야간,일,1,3,충남,천안시
2014,2014101018,야간,금,1,1,경기,파주시
2014,2014101801,야간,토,1,1,대구,달성군
2014,2014101704,야간,금,1,1,경기,포천시
2014,2014102514,주간,토,1,1,전남,순천시
2014,2014102421,야간,금,1,2,전북,김제시
2014,2014102502,야간,토,1,7,서울,노원구
2014,2014102509,주간,토,1,1,전북,남원시
2014,2014102506,주간,토,1,2,대구,동구
2014,2014102606,주간,일,1,2,충남,천안시
2014,2014102617,주간,일,1,1,강원,태백시
2014,2014102306,주간,목,1,1,경남,김해시
2014,2014102219,야간,수,1,1,경북,김천시
2014,2014110108,주간,토,1,1,전남,해남군
2014,2014103121,야간,금,1,2,충남,태안군
2014,2014110201,야간,일,1,1,광주,북구
2014,2014110223,야간,일,1,1,경북,경주시
2014,2014103111,주간,금,1,5,충남,홍성군
2014,2014110123,야간,토,1,5,경기,고양시
2014,2014110102,야간,토,1,1,제주,제주시
2014,2014103013,주간,목,1,1,서울,중랑구
2014,2014103022,야간,목,1,1,충남,천안시
2014,2014103000,야간,목,1,1,전북,정읍시
2014,2014102918,야간,수,1,1,전남,목포시
2014,2014091023,야간,수,1,1,경남,양산시
2014,2014011107,주간,토,1,1,경북,안동시
2014,2014011019,야간,금,1,1,광주,광산구
2014,2014020723,야간,금,1,1,부산,진구
2014,2014020719,야간,금,1,1,경남,진주시
2014,2014020423,야간,화,1,1,경기,의정부시
2014,2014020302,야간,월,1,1,경남,창원시(통합)
2014,2014020119,야간,토,1,2,서울,도봉구
2014,2014020311,주간,월,1,1,경기,남양주시
2014,2014012813,주간,화,1,1,경기,화성시
2014,2014012409,주간,금,1,1,경북,경산시
2014,2014030814,주간,토,1,1,경기,성남시
2014,2014111706,주간,월,1,1,경기,부천시
2014,2014110406,주간,화,1,1,경기,여주시
2014,2014032818,야간,금,1,2,충북,충주시
2014,2014032909,주간,토,1,2,경북,영덕군
2014,2014032500,야간,화,1,1,부산,동래구
2014,2014040606,주간,일,1,1,충남,논산시
2014,2014040521,야간,토,1,1,경기,시흥시
2014,2014040512,주간,토,1,1,충남,천안시
2014,2014110516,주간,수,1,1,경남,거제시
2014,2014110517,주간,수,1,1,경북,구미시
2014,2014110407,주간,화,1,2,전남,영광군
2014,2014110407,주간,화,3,20,제주,서귀포시
2014,2014110418,야간,화,1,1,경기,평택시
2014,2014110221,야간,일,1,4,경기,의정부시
2014,2014111217,주간,수,1,1,전북,부안군
2014,2014100822,야간,수,2,12,부산,동래구
2014,2014100821,야간,수,1,1,전남,구례군
2014,2014100700,야간,화,1,1,대구,동구
2014,2014100718,야간,화,1,1,전북,완주군
2014,2014100701,야간,화,3,3,광주,광산구
2014,2014100412,주간,토,1,1,전남,곡성군
2014,2014101500,야간,수,1,1,경북,상주시
2014,2014101417,주간,화,1,1,경기,오산시
2014,2014101506,주간,수,1,1,경기,시흥시
2014,2014101419,야간,화,1,1,전북,전주시
2014,2014101218,야간,일,1,2,충북,영동군
2014,2014101023,야간,금,1,1,부산,기장군
2014,2014102115,주간,화,1,1,전남,해남군
2014,2014101620,야간,목,1,3,전남,영암군
2014,2014101618,야간,목,1,2,경기,포천시
2014,2014101913,주간,일,1,1,충남,보령시
2014,2014102617,주간,일,1,1,경남,통영시
2014,2014102318,야간,목,1,1,제주,제주시
2014,2014102122,야간,화,1,1,전남,여수시
2014,2014102410,주간,금,1,1,부산,강서구
2014,2014102919,야간,수,1,1,경기,이천시
2014,2014103021,야간,목,1,1,경북,구미시
2014,2014102922,야간,수,1,1,충북,청주시
2014,2014110723,야간,금,1,1,경북,김천시
2014,2014110605,야간,목,1,1,전북,고창군
2014,2014110321,야간,월,1,1,전남,나주시
2014,2014110218,야간,일,1,1,충남,천안시
2014,2014110506,주간,수,1,1,경기,안성시
2014,2014111123,야간,화,1,1,경기,이천시
2014,2014111315,주간,목,1,1,경기,파주시
2014,2014111303,야간,목,1,1,경남,통영시
2014,2014111222,야간,수,1,1,대전,동구
2014,2014111315,주간,목,1,1,대구,달성군
2014,2014111308,주간,목,1,1,서울,서대문구
2014,2014082717,주간,수,1,1,경기,파주시
2014,2014082711,주간,수,2,2,경북,경주시
2014,2014082319,야간,토,1,1,충남,아산시
2014,2014062918,야간,일,1,3,충북,진천군
2014,2014070118,야간,화,1,1,경북,군위군
2014,2014062917,주간,일,1,1,전북,완주군
2014,2014070111,주간,화,1,1,충남,청양군
2014,2014050919,야간,금,1,2,서울,영등포구
2014,2014061423,야간,토,1,1,서울,강북구
2014,2014040213,주간,수,1,1,전남,장성군
2014,2014042619,야간,토,1,2,전남,해남군
2014,2014062721,야간,금,1,1,경남,거제시
2014,2014062619,야간,목,1,1,광주,남구
2014,2014062815,주간,토,1,1,경남,함안군
2014,2014082413,주간,일,1,1,충남,청양군
2014,2014082312,주간,토,1,1,충남,공주시
2014,2014083115,주간,일,1,1,충남,공주시
2014,2014090104,야간,월,1,1,전남,여수시
2014,2014090104,야간,월,1,1,충북,청주시
2014,2014090223,야간,화,1,1,경북,구미시
2014,2014090303,야간,수,2,3,전남,여수시
2014,2014090702,야간,일,1,1,충남,천안시
2014,2014090704,야간,일,1,1,경북,구미시
2014,2014091322,야간,토,1,1,서울,구로구
2014,2014091300,야간,토,1,4,전남,여수시
2014,2014092018,야간,토,1,1,경남,김해시
2014,2014092020,야간,토,1,1,경남,진주시
2014,2014092117,주간,일,2,3,인천,강화군
2014,2014092111,주간,일,1,1,경기,수원시
2014,2014092218,야간,월,1,2,전남,해남군
2014,2014100400,야간,토,1,3,인천,서구
2014,2014091823,야간,목,1,1,충북,제천시
2014,2014091822,야간,목,1,1,경남,창원시(통합)
2014,2014091819,야간,목,1,1,경북,구미시
2014,2014091820,야간,목,1,2,제주,제주시
2014,2014093002,야간,화,1,1,경남,거제시
2014,2014092815,주간,일,1,2,경남,함안군
2014,2014093006,주간,화,1,1,인천,연수구
2014,2014092920,야간,월,1,1,인천,남구
2014,2014092919,야간,월,1,2,경남,함양군
2014,2014092921,야간,월,1,3,강원,강릉시
2014,2014092915,주간,월,1,1,충남,천안시
2014,2014092914,주간,월,1,1,경남,진주시
2014,2014092607,주간,금,1,1,울산,북구
2014,2014092619,야간,금,1,1,대구,서구
2014,2014092809,주간,일,1,1,광주,서구
2014,2014092605,야간,금,1,1,경남,통영시
2014,2014092723,야간,토,1,5,대구,달서구
2014,2014092818,야간,일,1,3,경기,광주시
2014,2014082202,야간,금,1,1,충북,청주시
2014,2014081906,주간,화,1,2,서울,강서구
2014,2014081618,야간,토,1,1,서울,관악구
2014,2014081601,야간,토,1,1,경기,연천군
2014,2014121716,주간,수,1,1,전남,장흥군
2014,2014122607,주간,금,1,1,경기,파주시
2014,2014112620,야간,수,1,1,경북,경주시
2014,2014122910,주간,월,1,2,경북,경주시
2014,2014082010,주간,수,1,1,전북,정읍시
2014,2014082615,주간,화,1,1,전북,고창군
2014,2014043022,야간,수,3,3,전북,임실군
2014,2014022709,주간,목,1,1,부산,해운대구
2014,2014063006,주간,월,1,1,경북,구미시
2014,2014070209,주간,수,1,1,경북,구미시
2014,2014041922,야간,토,1,1,전남,여수시
2014,2014090600,야간,토,1,1,경기,용인시
2014,2014091816,주간,목,1,1,서울,강동구
2014,2014010913,주간,목,1,1,경기,성남시
2014,2014021100,야간,화,2,3,충남,당진시
2014,2014091019,야간,수,1,1,경남,창원시(통합)
2014,2014100318,야간,금,1,1,전북,고창군
2014,2014082914,주간,금,1,2,경남,창녕군
2014,2014021500,야간,토,1,1,경북,김천시
2014,2014011723,야간,금,1,1,경남,밀양시
2014,2014050901,야간,금,1,1,경북,영주시
2014,2014050815,주간,목,1,2,서울,중구
2014,2014062500,야간,수,1,1,충남,천안시
2014,2014071217,주간,토,1,1,충북,충주시
2014,2014082022,야간,수,1,1,전남,해남군
2014,2014042302,야간,수,1,1,서울,구로구
2014,2014042014,주간,일,1,4,충북,청원군
2014,2014042722,야간,일,1,1,울산,북구
2014,2014100805,야간,수,1,1,경기,부천시
2014,2014110718,야간,금,1,2,전북,익산시
2014,2014091515,주간,월,1,1,부산,사상구
2014,2014081813,주간,월,1,1,경기,하남시
2014,2014032611,주간,수,1,1,충북,보은군
2014,2014102715,주간,월,1,1,전북,익산시
2014,2014102909,주간,수,1,1,제주,서귀포시
2014,2014102819,야간,화,1,1,경기,화성시
2014,2014110610,주간,목,1,3,전북,순창군
2014,2014110618,야간,목,1,1,인천,서구
2014,2014110714,주간,금,1,1,부산,사상구
2014,2014110718,야간,금,1,1,전남,영암군
2014,2014092821,야간,일,1,1,서울,관악구
2014,2014100818,야간,수,1,1,경기,화성시
2014,2014100805,야간,수,1,1,경기,남양주시
2014,2014100710,주간,화,1,1,경기,남양주시
2014,2014100620,야간,월,1,1,경남,진주시
2014,2014062820,야간,토,1,1,경북,영천시
2014,2014062821,야간,토,1,2,전북,남원시
2014,2014062707,주간,금,1,1,경기,평택시
2014,2014062716,주간,금,1,1,경남,창원시(통합)
2014,2014062722,야간,금,1,1,서울,동대문구
2014,2014051119,야간,일,1,1,경기,안양시
2014,2014081507,주간,금,1,1,경북,구미시
2014,2014042523,야간,금,1,1,경남,진주시
2014,2014051306,주간,화,1,1,경남,고성군
2014,2014102709,주간,월,1,1,전북,군산시
2014,2014101606,주간,목,1,8,경기,양주시
2014,2014091220,야간,금,1,1,인천,계양구
2014,2014091210,주간,금,1,1,전북,군산시
2014,2014012418,야간,금,1,1,경기,포천시
2014,2014051904,야간,월,1,1,울산,중구
2014,2014072208,주간,화,1,1,인천,남구
2014,2014040320,야간,목,1,1,전남,해남군
2014,2014040502,야간,토,1,1,경기,성남시
2014,2014040100,야간,화,1,4,경기,성남시
2014,2014040305,야간,목,1,1,대전,서구
2014,2014033105,야간,월,1,1,서울,강동구
2014,2014040200,야간,수,1,1,경기,부천시
2014,2014041013,주간,목,1,1,전북,전주시
2014,2014041113,주간,금,1,3,경남,사천시
2014,2014040606,주간,일,1,1,강원,정선군
2014,2014040708,주간,월,1,1,경기,양주시
2014,2014041821,야간,금,1,1,전북,전주시
2014,2014041515,주간,화,1,1,경기,양평군
2014,2014042522,야간,금,1,1,전북,완주군
2014,2014042321,야간,수,1,2,경기,양평군
2014,2014042311,주간,수,1,1,경남,창원시(통합)
2014,2014042323,야간,수,1,1,울산,울주군
2014,2014042219,야간,화,1,1,부산,강서구
2014,2014042114,주간,월,1,1,서울,관악구
2014,2014122917,주간,월,1,1,충북,제천시
2014,2014122813,주간,일,1,1,경북,문경시
2014,2014122617,주간,금,1,1,경남,의령군
2014,2014122716,주간,토,1,1,강원,원주시
2014,2014122700,야간,토,1,1,광주,서구
2014,2014122620,야간,금,1,1,서울,동작구
2014,2014122715,주간,토,1,1,강원,원주시
2014,2014111611,주간,일,1,2,전북,장수군
2014,2014111622,야간,일,1,1,전북,익산시
2014,2014111709,주간,월,1,1,경남,양산시
2014,2014112517,주간,화,1,1,세종,세종
2014,2014112407,주간,월,1,8,경북,경주시
2014,2014112508,주간,화,1,1,대구,동구
2014,2014112210,주간,토,1,1,전남,광양시
2014,2014112915,주간,토,1,1,경기,화성시
2014,2014120814,주간,월,1,1,경기,양평군
2014,2014120719,야간,일,1,3,경기,수원시
2014,2014120720,야간,일,1,1,서울,중랑구
2014,2014120618,야간,토,1,1,대구,달성군
2014,2014120409,주간,목,1,2,충북,청주시
2014,2014121104,야간,목,1,1,충남,서산시
2014,2014121722,야간,수,1,1,경기,수원시
2014,2014121808,주간,목,1,1,전북,익산시
2014,2014122622,야간,금,1,1,울산,남구
2014,2014122704,야간,토,1,3,서울,강북구
2014,2014122702,야간,토,1,1,경남,창원시(통합)
2014,2014121010,주간,수,1,1,서울,양천구
2014,2014112105,야간,금,1,1,전북,김제시
2014,2014011110,주간,토,1,1,전남,나주시
2014,2014092706,주간,토,1,1,대구,달서구
2014,2014092402,야간,수,1,1,대구,달서구
2014,2014122818,야간,일,1,1,충남,당진시
2014,2014051820,야간,일,1,1,전남,무안군
2014,2014061303,야간,금,1,1,경기,수원시
2014,2014073118,야간,목,1,1,경북,예천군
2014,2014040421,야간,금,1,24,경기,안산시
2014,2014040301,야간,목,1,2,서울,성동구
2014,2014033117,주간,월,1,1,대구,북구
2014,2014040608,주간,일,1,1,세종,세종
2014,2014041820,야간,금,1,1,전남,광양시
2014,2014050603,야간,화,1,1,광주,북구
2014,2014050707,주간,수,1,2,전남,담양군
2014,2014050515,주간,월,1,1,서울,중구
2014,2014050509,주간,월,1,1,전북,무주군
2014,2014050505,야간,월,1,1,경남,창녕군
2014,2014050712,주간,수,1,1,전남,완도군
2014,2014050304,야간,토,1,1,경기,시흥시
2014,2014050313,주간,토,1,1,전북,고창군
2014,2014050313,주간,토,1,2,경북,청도군
2014,2014050316,주간,토,1,1,충남,아산시
2014,2014041910,주간,토,1,4,충북,괴산군
2014,2014042119,야간,월,1,1,전남,완도군
2014,2014042900,야간,화,1,3,경남,창원시(통합)
2014,2014042911,주간,화,1,1,대전,대덕구
2014,2014050109,주간,목,1,1,경기,수원시
2014,2014051218,야간,월,1,1,전남,여수시
2014,2014051215,주간,월,1,1,서울,광진구
2014,2014051210,주간,월,1,1,경북,안동시
2014,2014051215,주간,월,1,1,충남,홍성군
2014,2014051310,주간,화,1,4,전남,해남군
2014,2014040108,주간,화,1,2,경북,경산시
2014,2014040104,야간,화,1,1,경기,고양시
2014,2014033012,주간,일,1,1,전남,구례군
2014,2014032921,야간,토,1,1,경북,영천시
2014,2014031814,주간,화,1,1,전북,무주군
2014,2014032900,야간,토,1,1,대구,북구
2014,2014032915,주간,토,1,1,강원,홍천군
2014,2014032909,주간,토,1,2,경북,의성군
2014,2014032907,주간,토,1,2,경남,창원시(통합)
2014,2014032317,주간,일,1,1,전남,나주시
2014,2014032511,주간,화,1,1,전북,완주군
2014,2014040405,야간,금,1,1,충남,부여군
2014,2014040507,주간,토,1,1,대구,동구
2014,2014040112,주간,화,1,1,전남,고흥군
2014,2014041407,주간,월,1,3,전북,전주시
2014,2014100500,야간,일,1,1,광주,북구
2014,2014100609,주간,월,1,5,충남,당진시
2014,2014100612,주간,월,1,1,경남,함양군
2014,2014101417,주간,화,1,2,부산,기장군
2014,2014101214,주간,일,1,1,경기,수원시
2014,2014101105,야간,토,1,2,서울,중랑구
2014,2014101020,야간,금,1,1,전북,군산시
2014,2014101905,야간,일,1,1,서울,강남구
2014,2014101906,주간,일,1,1,경남,사천시
2014,2014101911,주간,일,1,1,울산,남구
2014,2014101906,주간,일,1,1,충북,청주시
2014,2014101702,야간,금,1,1,강원,춘천시
2014,2014101818,야간,토,1,2,광주,북구
2014,2014101817,주간,토,1,1,제주,서귀포시
2014,2014102522,야간,토,1,1,충남,태안군
2014,2014102506,주간,토,1,1,충남,홍성군
2014,2014102206,주간,수,1,1,경남,진주시
2014,2014102403,야간,금,1,1,부산,진구
2014,2014102308,주간,목,1,2,강원,원주시
2014,2014102201,야간,수,1,1,울산,남구
2014,2014102222,야간,수,1,1,서울,성북구
2014,2014110111,주간,토,1,1,경기,의정부시
2014,2014103123,야간,금,1,2,서울,강서구
2014,2014110115,주간,토,2,4,강원,철원군
2014,2014110200,야간,일,1,1,경기,포천시
2014,2014110112,주간,토,1,2,전남,영암군
2014,2014102914,주간,수,1,1,인천,강화군
2014,2014102912,주간,수,1,1,전남,여수시
2014,2014103011,주간,목,1,1,강원,춘천시
2014,2014103017,주간,목,1,1,전남,화순군
2014,2014042105,야간,월,1,1,경남,창원시(통합)
2014,2014042004,야간,일,1,1,대구,달서구
2014,2014042212,주간,화,1,3,전북,군산시
2014,2014031714,주간,월,1,2,충남,천안시
2014,2014032004,야간,목,1,1,광주,북구
2014,2014032904,야간,토,1,1,경기,고양시
2014,2014032919,야간,토,1,1,전북,익산시
2014,2014032717,주간,목,1,1,강원,원주시
2014,2014032713,주간,목,1,2,경남,창원시(통합)
2014,2014032701,야간,목,1,1,서울,동대문구
2014,2014032614,주간,수,1,1,전남,고흥군
2014,2014032418,야간,월,1,1,전북,진안군
2014,2014032503,야간,화,1,2,서울,동작구
2014,2014040822,야간,화,1,1,인천,계양구
2014,2014041509,주간,화,1,2,충남,당진시
2014,2014041211,주간,토,1,1,경기,화성시
2014,2014041401,야간,월,1,1,부산,북구
2014,2014041316,주간,일,1,1,대구,달서구
2014,2014041315,주간,일,1,1,강원,홍천군
2014,2014042220,야간,화,1,1,경기,안양시
2014,2014042116,주간,월,1,1,서울,노원구
2014,2014042105,야간,월,1,1,서울,관악구
2014,2014041905,야간,토,1,1,경기,안산시
2014,2014042018,야간,일,1,2,경북,청도군
2014,2014050121,야간,목,1,2,인천,남구
2014,2014050119,야간,목,2,7,경기,평택시
2014,2014050121,야간,목,1,1,충북,청주시
2014,2014050200,야간,금,1,7,서울,강서구
2014,2014050214,주간,금,1,1,전남,화순군
2014,2014042122,야간,월,1,1,경기,남양주시
2014,2014050220,야간,금,1,1,전북,전주시
2014,2014050318,야간,토,1,1,경기,고양시
2014,2014062620,야간,목,1,1,충북,제천시
2014,2014122717,주간,토,1,1,경기,여주시
2014,2014111515,주간,토,1,2,충북,음성군
2014,2014111505,야간,토,1,1,경북,경산시
2014,2014112315,주간,일,1,1,서울,영등포구
2014,2014112520,야간,화,1,1,대구,중구
2014,2014112214,주간,토,1,4,충북,청주시
2014,2014112105,야간,금,1,2,서울,광진구
2014,2014112119,야간,금,1,1,대전,유성구
2014,2014113006,주간,일,1,1,경기,김포시
2014,2014113018,야간,일,1,1,경남,창녕군
2014,2014113017,주간,일,1,1,경기,안성시
2014,2014113017,주간,일,1,2,대구,동구
2014,2014112914,주간,토,1,1,서울,서대문구
2014,2014112707,주간,목,1,3,전북,임실군
2014,2014120702,야간,일,1,1,충남,아산시
2014,2014120523,야간,금,1,1,경기,고양시
2014,2014120513,주간,금,2,9,전남,해남군
2014,2014121405,야간,일,1,1,전남,해남군
2014,2014121101,야간,목,1,1,부산,진구
2014,2014121115,주간,목,1,1,경기,파주시
2014,2014121922,야간,금,1,3,경기,수원시
2014,2014121906,주간,금,1,1,부산,금정구
2014,2014121908,주간,금,1,3,경기,시흥시
2014,2014121823,야간,목,1,1,경남,김해시
2014,2014122420,야간,수,1,1,서울,성북구
2014,2014122420,야간,수,1,1,충남,서산시
2014,2014122216,주간,월,1,2,대전,대덕구
2014,2014122200,야간,월,1,1,인천,계양구
2014,2014123107,주간,수,1,1,경남,거제시
2014,2014122906,주간,월,1,1,울산,울주군
2014,2014122922,야간,월,1,2,충북,음성군
2014,2014122921,야간,월,1,1,충남,논산시
2014,2014121606,주간,화,1,1,광주,서구
2014,2014111220,야간,수,1,1,충남,아산시
2014,2014110717,주간,금,1,1,전북,익산시
2014,2014110609,주간,목,1,1,전북,군산시
2014,2014110807,주간,토,1,1,대구,달서구
2014,2014100811,주간,수,1,1,전남,함평군
2014,2014100621,야간,월,1,1,강원,태백시
2014,2014100623,야간,월,1,1,광주,남구
2014,2014101510,주간,수,1,1,경남,진주시
2014,2014101110,주간,토,1,3,전남,강진군
2014,2014101100,야간,토,1,1,경기,용인시
2014,2014101214,주간,일,1,1,경북,영천시
2014,2014102021,야간,월,1,1,충남,보령시
2014,2014102600,야간,일,1,2,충북,괴산군
2014,2014102217,주간,수,1,1,경기,성남시
2014,2014102409,주간,금,1,1,전북,정읍시
2014,2014102415,주간,금,1,1,충남,논산시
2014,2014103016,주간,목,1,1,충남,서산시
2014,2014102818,야간,화,1,1,경기,성남시
2014,2014102811,주간,화,1,1,전남,영광군
2014,2014102818,야간,화,1,3,전북,군산시
2014,2014111218,야간,수,1,1,충남,보령시
2014,2014111317,주간,목,1,1,인천,연수구
2014,2014110905,야간,일,1,6,강원,춘천시
2014,2014111009,주간,월,1,1,전북,부안군
2014,2014111011,주간,월,1,1,경북,경산시
2014,2014110607,주간,목,1,3,경기,포천시
2014,2014110617,주간,목,1,1,경기,수원시
2014,2014110606,주간,목,1,1,경기,양주시
2014,2014110713,주간,금,1,1,경북,상주시
2014,2014110806,주간,토,1,1,대전,유성구
2014,2014110911,주간,일,3,9,전남,영암군
2014,2014111105,야간,화,1,1,전남,여수시
2014,2014110917,주간,일,1,1,경기,시흥시
2014,2014110923,야간,일,1,1,충남,당진시
2014,2014111919,야간,수,1,1,경남,창원시(통합)
2014,2014112002,야간,목,1,1,인천,계양구
2014,2014101005,야간,금,1,1,경북,포항시
2014,2014081809,주간,월,1,1,충남,아산시
2014,2014082522,야간,월,3,9,충남,논산시
2014,2014082515,주간,월,1,1,경북,영양군
2014,2014082521,야간,월,2,3,경남,거제시
2014,2014082415,주간,일,1,8,제주,서귀포시
2014,2014111311,주간,목,1,1,충남,천안시
2014,2014111312,주간,목,1,5,울산,동구
2014,2014111314,주간,목,1,1,강원,강릉시
2014,2014111321,야간,목,1,1,경기,고양시
2014,2014110818,야간,토,1,2,대구,북구
2014,2014110823,야간,토,1,2,경남,창원시(통합)
2014,2014100718,야간,화,1,1,강원,춘천시
2014,2014101012,주간,금,1,1,인천,서구
2014,2014100822,야간,수,1,1,강원,철원군
2014,2014101518,야간,수,1,1,경북,김천시
2014,2014101315,주간,월,1,2,경남,창원시(통합)
2014,2014101311,주간,월,1,4,강원,삼척시
2014,2014101217,주간,일,1,1,경기,평택시
2014,2014101808,주간,토,1,1,부산,연제구
2014,2014102522,야간,토,1,1,경남,김해시
2014,2014102606,주간,일,1,1,경북,경주시
2014,2014102602,야간,일,2,2,경남,창원시(통합)
