범죄대분류,범죄중분류,도시,발생수,발생년도
노동범죄,노동범죄,경남 창원,17,2013
안보범죄,안보범죄,경남 창원,9,2013
선거범죄,선거범죄,경남 창원,6,2013
병역범죄,병역범죄,경남 창원,606,2013
기타범죄,기타범죄,경남 창원,3887,2013
강력범죄 ,살인기수,경기 고양,4,2013
강력범죄 ,살인미수등,경기 고양,7,2013
강력범죄 ,강도,경기 고양,23,2013
강력범죄 ,강간,경기 고양,83,2013
강력범죄 ,유사강간,경기 고양,3,2013
강력범죄 ,강제추행,경기 고양,272,2013
강력범죄 ,기타 강간 강제추행등,경기 고양,21,2013
강력범죄 ,방화,경기 고양,28,2013
절도범죄,절도,경기 고양,3890,2013
폭력범죄 ,상해,경기 고양,575,2013
폭력범죄 ,폭행,경기 고양,2019,2013
폭력범죄 ,체포 감금,경기 고양,26,2013
폭력범죄 ,협박,경기 고양,105,2013
폭력범죄 ,약취 유인,경기 고양,4,2013
폭력범죄 ,폭력행위등,경기 고양,652,2013
폭력범죄 ,공갈,경기 고양,72,2013
폭력범죄 ,손괴,경기 고양,890,2013
지능범죄 ,직무유기,경기 고양,13,2013
지능범죄 ,직권남용,경기 고양,6,2013
지능범죄 ,증수뢰,경기 고양,6,2013
지능범죄 ,통화,경기 고양,61,2013
지능범죄 ,문서 인장,경기 고양,272,2013
지능범죄 ,유가증권인지,경기 고양,11,2013
지능범죄 ,사기,경기 고양,4596,2013
지능범죄 ,횡령,경기 고양,807,2013
지능범죄 ,배임,경기 고양,67,2013
풍속범죄 ,성풍속범죄,경기 고양,407,2013
풍속범죄 ,도박범죄,경기 고양,91,2013
특별경제범죄 ,특별경제범죄 ,경기 고양,1234,2013
마약범죄,마약범죄,경기 고양,39,2013
보건범죄,보건범죄,경기 고양,230,2013
환경범죄,환경범죄,경기 고양,34,2013
교통범죄,교통범죄,경기 고양,11224,2013
노동범죄,노동범죄,경기 고양,8,2013
안보범죄,안보범죄,경기 고양,1,2013
선거범죄,선거범죄,경기 고양,15,2013
병역범죄,병역범죄,경기 고양,410,2013
기타범죄,기타범죄,경기 고양,2804,2013
강력범죄 ,살인기수,경남 진주,2,2013
강력범죄 ,살인미수등,경남 진주,5,2013
강력범죄 ,강도,경남 진주,12,2013
강력범죄 ,강간,경남 진주,36,2013
강력범죄 ,유사강간,경남 진주,1,2013
강력범죄 ,강제추행,경남 진주,65,2013
강력범죄 ,기타 강간 강제추행등,경남 진주,12,2013
강력범죄 ,방화,경남 진주,12,2013
절도범죄,절도,경남 진주,1866,2013
폭력범죄 ,상해,경남 진주,441,2013
폭력범죄 ,폭행,경남 진주,616,2013
폭력범죄 ,체포 감금,경남 진주,5,2013
폭력범죄 ,협박,경남 진주,24,2013
폭력범죄 ,약취 유인,경남 진주,0,2013
폭력범죄 ,폭력행위등,경남 진주,233,2013
폭력범죄 ,공갈,경남 진주,15,2013
폭력범죄 ,손괴,경남 진주,354,2013
지능범죄 ,직무유기,경남 진주,2,2013
지능범죄 ,직권남용,경남 진주,0,2013
지능범죄 ,증수뢰,경남 진주,0,2013
지능범죄 ,통화,경남 진주,8,2013
지능범죄 ,문서 인장,경남 진주,64,2013
지능범죄 ,유가증권인지,경남 진주,0,2013
지능범죄 ,사기,경남 진주,1551,2013
지능범죄 ,횡령,경남 진주,121,2013
지능범죄 ,배임,경남 진주,25,2013
풍속범죄 ,성풍속범죄,경남 진주,114,2013
풍속범죄 ,도박범죄,경남 진주,44,2013
특별경제범죄 ,특별경제범죄 ,경남 진주,419,2013
마약범죄,마약범죄,경남 진주,75,2013
보건범죄,보건범죄,경남 진주,153,2013
환경범죄,환경범죄,경남 진주,25,2013
교통범죄,교통범죄,경남 진주,4844,2013
노동범죄,노동범죄,경남 진주,24,2013
안보범죄,안보범죄,경남 진주,1,2013
선거범죄,선거범죄,경남 진주,2,2013
병역범죄,병역범죄,경남 진주,89,2013
기타범죄,기타범죄,경남 진주,1195,2013
강력범죄 ,살인기수,경기 안산,6,2013
강력범죄 ,살인미수등,경기 안산,9,2013
강력범죄 ,강도,경기 안산,35,2013
강력범죄 ,강간,경기 안산,83,2013
강력범죄 ,유사강간,경기 안산,5,2013
강력범죄 ,강제추행,경기 안산,262,2013
강력범죄 ,기타 강간 강제추행등,경기 안산,32,2013
강력범죄 ,방화,경기 안산,28,2013
절도범죄,절도,경기 안산,4187,2013
폭력범죄 ,상해,경기 안산,650,2013
폭력범죄 ,폭행,경기 안산,2051,2013
폭력범죄 ,체포 감금,경기 안산,14,2013
폭력범죄 ,협박,경기 안산,60,2013
폭력범죄 ,약취 유인,경기 안산,4,2013
폭력범죄 ,폭력행위등,경기 안산,811,2013
폭력범죄 ,공갈,경기 안산,76,2013
폭력범죄 ,손괴,경기 안산,1018,2013
지능범죄 ,직무유기,경기 안산,7,2013
지능범죄 ,직권남용,경기 안산,3,2013
지능범죄 ,증수뢰,경기 안산,1,2013
지능범죄 ,통화,경기 안산,22,2013
지능범죄 ,문서 인장,경기 안산,283,2013
지능범죄 ,유가증권인지,경기 안산,14,2013
지능범죄 ,사기,경기 안산,3863,2013
지능범죄 ,횡령,경기 안산,554,2013
지능범죄 ,배임,경기 안산,58,2013
풍속범죄 ,성풍속범죄,경기 안산,375,2013
풍속범죄 ,도박범죄,경기 안산,189,2013
특별경제범죄 ,특별경제범죄 ,경기 안산,1080,2013
마약범죄,마약범죄,경기 안산,65,2013
보건범죄,보건범죄,경기 안산,229,2013
환경범죄,환경범죄,경기 안산,10,2013
교통범죄,교통범죄,경기 안산,7546,2013
노동범죄,노동범죄,경기 안산,36,2013
안보범죄,안보범죄,경기 안산,0,2013
선거범죄,선거범죄,경기 안산,7,2013
병역범죄,병역범죄,경기 안산,509,2013
기타범죄,기타범죄,경기 안산,2388,2013
강력범죄 ,살인기수,전남 목포,3,2013
강력범죄 ,살인미수등,전남 목포,2,2013
강력범죄 ,강도,전남 목포,19,2013
강력범죄 ,강간,전남 목포,50,2013
강력범죄 ,유사강간,전남 목포,0,2013
강력범죄 ,강제추행,전남 목포,81,2013
강력범죄 ,기타 강간 강제추행등,전남 목포,14,2013
강력범죄 ,방화,전남 목포,9,2013
절도범죄,절도,전남 목포,1773,2013
폭력범죄 ,상해,전남 목포,505,2013
폭력범죄 ,폭행,전남 목포,1040,2013
폭력범죄 ,체포 감금,전남 목포,6,2013
폭력범죄 ,협박,전남 목포,40,2013
폭력범죄 ,약취 유인,전남 목포,3,2013
폭력범죄 ,폭력행위등,전남 목포,398,2013
폭력범죄 ,공갈,전남 목포,30,2013
폭력범죄 ,손괴,전남 목포,441,2013
지능범죄 ,직무유기,전남 목포,1,2013
지능범죄 ,직권남용,전남 목포,0,2013
지능범죄 ,증수뢰,전남 목포,0,2013
지능범죄 ,통화,전남 목포,5,2013
지능범죄 ,문서 인장,전남 목포,114,2013
지능범죄 ,유가증권인지,전남 목포,1,2013
지능범죄 ,사기,전남 목포,1952,2013
지능범죄 ,횡령,전남 목포,164,2013
지능범죄 ,배임,전남 목포,20,2013
풍속범죄 ,성풍속범죄,전남 목포,78,2013
풍속범죄 ,도박범죄,전남 목포,87,2013
특별경제범죄 ,특별경제범죄 ,전남 목포,326,2013
마약범죄,마약범죄,전남 목포,3,2013
보건범죄,보건범죄,전남 목포,51,2013
환경범죄,환경범죄,전남 목포,18,2013
교통범죄,교통범죄,전남 목포,4410,2013
노동범죄,노동범죄,전남 목포,414,2013
안보범죄,안보범죄,전남 목포,1,2013
선거범죄,선거범죄,전남 목포,0,2013
병역범죄,병역범죄,전남 목포,170,2013
기타범죄,기타범죄,전남 목포,1092,2013
강력범죄 ,살인기수,제주,10,2013
강력범죄 ,살인미수등,제주,20,2013
강력범죄 ,강도,제주,38,2013
강력범죄 ,강간,제주,97,2013
강력범죄 ,유사강간,제주,2,2013
강력범죄 ,강제추행,제주,228,2013
강력범죄 ,기타 강간 강제추행등,제주,57,2013
강력범죄 ,방화,제주,46,2013
절도범죄,절도,제주,5834,2013
폭력범죄 ,상해,제주,1075,2013
폭력범죄 ,폭행,제주,2227,2013
폭력범죄 ,체포 감금,제주,15,2013
폭력범죄 ,협박,제주,152,2013
폭력범죄 ,약취 유인,제주,7,2013
폭력범죄 ,폭력행위등,제주,690,2013
폭력범죄 ,공갈,제주,120,2013
폭력범죄 ,손괴,제주,1366,2013
지능범죄 ,직무유기,제주,3,2013
지능범죄 ,직권남용,제주,5,2013
지능범죄 ,증수뢰,제주,6,2013
지능범죄 ,통화,제주,7,2013
지능범죄 ,문서 인장,제주,173,2013
지능범죄 ,유가증권인지,제주,1,2013
지능범죄 ,사기,제주,3316,2013
지능범죄 ,횡령,제주,394,2013
지능범죄 ,배임,제주,30,2013
풍속범죄 ,성풍속범죄,제주,219,2013
풍속범죄 ,도박범죄,제주,124,2013
특별경제범죄 ,특별경제범죄 ,제주,1105,2013
마약범죄,마약범죄,제주,22,2013
보건범죄,보건범죄,제주,946,2013
환경범죄,환경범죄,제주,151,2013
교통범죄,교통범죄,제주,11848,2013
노동범죄,노동범죄,제주,30,2013
안보범죄,안보범죄,제주,1,2013
선거범죄,선거범죄,제주,4,2013
병역범죄,병역범죄,제주,239,2013
기타범죄,기타범죄,제주,4632,2013
강력범죄 ,살인기수,전북 익산,2,2013
강력범죄 ,살인미수등,전북 익산,1,2013
강력범죄 ,강도,전북 익산,17,2013
강력범죄 ,강간,전북 익산,51,2013
강력범죄 ,유사강간,전북 익산,0,2013
강력범죄 ,강제추행,전북 익산,71,2013
강력범죄 ,기타 강간 강제추행등,전북 익산,10,2013
강력범죄 ,방화,전북 익산,8,2013
절도범죄,절도,전북 익산,2126,2013
폭력범죄 ,상해,전북 익산,238,2013
폭력범죄 ,폭행,전북 익산,806,2013
폭력범죄 ,체포 감금,전북 익산,9,2013
폭력범죄 ,협박,전북 익산,21,2013
폭력범죄 ,약취 유인,전북 익산,0,2013
폭력범죄 ,폭력행위등,전북 익산,312,2013
폭력범죄 ,공갈,전북 익산,67,2013
폭력범죄 ,손괴,전북 익산,302,2013
지능범죄 ,직무유기,전북 익산,2,2013
지능범죄 ,직권남용,전북 익산,3,2013
지능범죄 ,증수뢰,전북 익산,2,2013
지능범죄 ,통화,전북 익산,3,2013
지능범죄 ,문서 인장,전북 익산,89,2013
지능범죄 ,유가증권인지,전북 익산,1,2013
지능범죄 ,사기,전북 익산,1233,2013
지능범죄 ,횡령,전북 익산,130,2013
지능범죄 ,배임,전북 익산,27,2013
풍속범죄 ,성풍속범죄,전북 익산,171,2013
풍속범죄 ,도박범죄,전북 익산,78,2013
특별경제범죄 ,특별경제범죄 ,전북 익산,250,2013
마약범죄,마약범죄,전북 익산,5,2013
보건범죄,보건범죄,전북 익산,65,2013
환경범죄,환경범죄,전북 익산,19,2013
교통범죄,교통범죄,전북 익산,4035,2013
노동범죄,노동범죄,전북 익산,8,2013
안보범죄,안보범죄,전북 익산,0,2013
선거범죄,선거범죄,전북 익산,3,2013
병역범죄,병역범죄,전북 익산,85,2013
기타범죄,기타범죄,전북 익산,992,2013
강력범죄 ,살인기수,경기 의정부,3,2013
강력범죄 ,살인미수등,경기 의정부,3,2013
강력범죄 ,강도,경기 의정부,11,2013
강력범죄 ,강간,경기 의정부,51,2013
강력범죄 ,유사강간,경기 의정부,1,2013
강력범죄 ,강제추행,경기 의정부,147,2013
강력범죄 ,기타 강간 강제추행등,경기 의정부,18,2013
강력범죄 ,방화,경기 의정부,14,2013
절도범죄,절도,경기 의정부,2353,2013
폭력범죄 ,상해,경기 의정부,320,2013
폭력범죄 ,폭행,경기 의정부,1736,2013
폭력범죄 ,체포 감금,경기 의정부,15,2013
폭력범죄 ,협박,경기 의정부,47,2013
폭력범죄 ,약취 유인,경기 의정부,1,2013
폭력범죄 ,폭력행위등,경기 의정부,484,2013
폭력범죄 ,공갈,경기 의정부,52,2013
폭력범죄 ,손괴,경기 의정부,662,2013
지능범죄 ,직무유기,경기 의정부,4,2013
지능범죄 ,직권남용,경기 의정부,7,2013
지능범죄 ,증수뢰,경기 의정부,3,2013
지능범죄 ,통화,경기 의정부,58,2013
지능범죄 ,문서 인장,경기 의정부,122,2013
지능범죄 ,유가증권인지,경기 의정부,2,2013
지능범죄 ,사기,경기 의정부,2177,2013
지능범죄 ,횡령,경기 의정부,342,2013
지능범죄 ,배임,경기 의정부,25,2013
풍속범죄 ,성풍속범죄,경기 의정부,119,2013
풍속범죄 ,도박범죄,경기 의정부,53,2013
특별경제범죄 ,특별경제범죄 ,경기 의정부,655,2013
마약범죄,마약범죄,경기 의정부,42,2013
보건범죄,보건범죄,경기 의정부,101,2013
환경범죄,환경범죄,경기 의정부,4,2013
교통범죄,교통범죄,경기 의정부,3858,2013
노동범죄,노동범죄,경기 의정부,11,2013
안보범죄,안보범죄,경기 의정부,0,2013
선거범죄,선거범죄,경기 의정부,1,2013
병역범죄,병역범죄,경기 의정부,296,2013
기타범죄,기타범죄,경기 의정부,1354,2013
강력범죄 ,살인기수,경북 구미,3,2013
강력범죄 ,살인미수등,경북 구미,4,2013
강력범죄 ,강도,경북 구미,18,2013
강력범죄 ,강간,경북 구미,53,2013
강력범죄 ,유사강간,경북 구미,3,2013
강력범죄 ,강제추행,경북 구미,94,2013
강력범죄 ,기타 강간 강제추행등,경북 구미,30,2013
강력범죄 ,방화,경북 구미,11,2013
절도범죄,절도,경북 구미,2629,2013
폭력범죄 ,상해,경북 구미,603,2013
폭력범죄 ,폭행,경북 구미,586,2013
폭력범죄 ,체포 감금,경북 구미,9,2013
폭력범죄 ,협박,경북 구미,33,2013
폭력범죄 ,약취 유인,경북 구미,2,2013
폭력범죄 ,폭력행위등,경북 구미,314,2013
폭력범죄 ,공갈,경북 구미,20,2013
폭력범죄 ,손괴,경북 구미,545,2013
지능범죄 ,직무유기,경북 구미,2,2013
지능범죄 ,직권남용,경북 구미,0,2013
지능범죄 ,증수뢰,경북 구미,1,2013
지능범죄 ,통화,경북 구미,12,2013
지능범죄 ,문서 인장,경북 구미,136,2013
지능범죄 ,유가증권인지,경북 구미,8,2013
지능범죄 ,사기,경북 구미,3315,2013
지능범죄 ,횡령,경북 구미,233,2013
지능범죄 ,배임,경북 구미,19,2013
풍속범죄 ,성풍속범죄,경북 구미,125,2013
풍속범죄 ,도박범죄,경북 구미,87,2013
특별경제범죄 ,특별경제범죄 ,경북 구미,571,2013
마약범죄,마약범죄,경북 구미,26,2013
보건범죄,보건범죄,경북 구미,110,2013
환경범죄,환경범죄,경북 구미,25,2013
교통범죄,교통범죄,경북 구미,8431,2013
노동범죄,노동범죄,경북 구미,3,2013
안보범죄,안보범죄,경북 구미,0,2013
선거범죄,선거범죄,경북 구미,3,2013
병역범죄,병역범죄,경북 구미,319,2013
기타범죄,기타범죄,경북 구미,1134,2013
강력범죄 ,살인기수,전북 군산,5,2013
강력범죄 ,살인미수등,전북 군산,2,2013
강력범죄 ,강도,전북 군산,11,2013
강력범죄 ,강간,전북 군산,25,2013
강력범죄 ,유사강간,전북 군산,1,2013
강력범죄 ,강제추행,전북 군산,56,2013
강력범죄 ,기타 강간 강제추행등,전북 군산,7,2013
강력범죄 ,방화,전북 군산,12,2013
절도범죄,절도,전북 군산,1103,2013
폭력범죄 ,상해,전북 군산,270,2013
폭력범죄 ,폭행,전북 군산,730,2013
폭력범죄 ,체포 감금,전북 군산,7,2013
폭력범죄 ,협박,전북 군산,26,2013
폭력범죄 ,약취 유인,전북 군산,0,2013
폭력범죄 ,폭력행위등,전북 군산,306,2013
폭력범죄 ,공갈,전북 군산,15,2013
폭력범죄 ,손괴,전북 군산,250,2013
지능범죄 ,직무유기,전북 군산,2,2013
지능범죄 ,직권남용,전북 군산,4,2013
지능범죄 ,증수뢰,전북 군산,1,2013
지능범죄 ,통화,전북 군산,8,2013
지능범죄 ,문서 인장,전북 군산,109,2013
지능범죄 ,유가증권인지,전북 군산,3,2013
지능범죄 ,사기,전북 군산,4181,2013
지능범죄 ,횡령,전북 군산,145,2013
지능범죄 ,배임,전북 군산,24,2013
풍속범죄 ,성풍속범죄,전북 군산,69,2013
풍속범죄 ,도박범죄,전북 군산,51,2013
특별경제범죄 ,특별경제범죄 ,전북 군산,251,2013
마약범죄,마약범죄,전북 군산,18,2013
보건범죄,보건범죄,전북 군산,349,2013
환경범죄,환경범죄,전북 군산,30,2013
교통범죄,교통범죄,전북 군산,3939,2013
노동범죄,노동범죄,전북 군산,4,2013
안보범죄,안보범죄,전북 군산,1,2013
선거범죄,선거범죄,전북 군산,2,2013
병역범죄,병역범죄,전북 군산,91,2013
기타범죄,기타범죄,전북 군산,2934,2013
강력범죄 ,살인기수,전남 여수,5,2013
강력범죄 ,살인미수등,전남 여수,4,2013
강력범죄 ,강도,전남 여수,6,2013
강력범죄 ,강간,전남 여수,40,2013
강력범죄 ,유사강간,전남 여수,0,2013
강력범죄 ,강제추행,전남 여수,71,2013
강력범죄 ,기타 강간 강제추행등,전남 여수,14,2013
강력범죄 ,방화,전남 여수,19,2013
절도범죄,절도,전남 여수,1356,2013
폭력범죄 ,상해,전남 여수,311,2013
폭력범죄 ,폭행,전남 여수,989,2013
폭력범죄 ,체포 감금,전남 여수,4,2013
폭력범죄 ,협박,전남 여수,25,2013
폭력범죄 ,약취 유인,전남 여수,0,2013
폭력범죄 ,폭력행위등,전남 여수,335,2013
폭력범죄 ,공갈,전남 여수,21,2013
폭력범죄 ,손괴,전남 여수,334,2013
지능범죄 ,직무유기,전남 여수,2,2013
지능범죄 ,직권남용,전남 여수,1,2013
지능범죄 ,증수뢰,전남 여수,3,2013
지능범죄 ,통화,전남 여수,5,2013
지능범죄 ,문서 인장,전남 여수,104,2013
지능범죄 ,유가증권인지,전남 여수,3,2013
지능범죄 ,사기,전남 여수,1286,2013
지능범죄 ,횡령,전남 여수,130,2013
지능범죄 ,배임,전남 여수,33,2013
풍속범죄 ,성풍속범죄,전남 여수,39,2013
풍속범죄 ,도박범죄,전남 여수,97,2013
특별경제범죄 ,특별경제범죄 ,전남 여수,354,2013
마약범죄,마약범죄,전남 여수,11,2013
보건범죄,보건범죄,전남 여수,98,2013
환경범죄,환경범죄,전남 여수,457,2013
교통범죄,교통범죄,전남 여수,4374,2013
노동범죄,노동범죄,전남 여수,3,2013
안보범죄,안보범죄,전남 여수,0,2013
선거범죄,선거범죄,전남 여수,2,2013
병역범죄,병역범죄,전남 여수,101,2013
기타범죄,기타범죄,전남 여수,5890,2013
강력범죄 ,살인기수,충남 천안,8,2013
강력범죄 ,살인미수등,충남 천안,12,2013
강력범죄 ,강도,충남 천안,39,2013
강력범죄 ,강간,충남 천안,101,2013
강력범죄 ,유사강간,충남 천안,1,2013
강력범죄 ,강제추행,충남 천안,177,2013
강력범죄 ,기타 강간 강제추행등,충남 천안,29,2013
강력범죄 ,방화,충남 천안,43,2013
절도범죄,절도,충남 천안,4551,2013
폭력범죄 ,상해,충남 천안,614,2013
폭력범죄 ,폭행,충남 천안,1435,2013
폭력범죄 ,체포 감금,충남 천안,10,2013
폭력범죄 ,협박,충남 천안,46,2013
폭력범죄 ,약취 유인,충남 천안,7,2013
폭력범죄 ,폭력행위등,충남 천안,561,2013
폭력범죄 ,공갈,충남 천안,49,2013
폭력범죄 ,손괴,충남 천안,776,2013
지능범죄 ,직무유기,충남 천안,1,2013
지능범죄 ,직권남용,충남 천안,1,2013
지능범죄 ,증수뢰,충남 천안,0,2013
지능범죄 ,통화,충남 천안,24,2013
지능범죄 ,문서 인장,충남 천안,148,2013
지능범죄 ,유가증권인지,충남 천안,1,2013
지능범죄 ,사기,충남 천안,3295,2013
지능범죄 ,횡령,충남 천안,347,2013
지능범죄 ,배임,충남 천안,35,2013
풍속범죄 ,성풍속범죄,충남 천안,181,2013
풍속범죄 ,도박범죄,충남 천안,102,2013
특별경제범죄 ,특별경제범죄 ,충남 천안,872,2013
마약범죄,마약범죄,충남 천안,17,2013
보건범죄,보건범죄,충남 천안,93,2013
환경범죄,환경범죄,충남 천안,24,2013
교통범죄,교통범죄,충남 천안,7785,2013
노동범죄,노동범죄,충남 천안,10,2013
안보범죄,안보범죄,충남 천안,1,2013
선거범죄,선거범죄,충남 천안,1,2013
병역범죄,병역범죄,충남 천안,355,2013
기타범죄,기타범죄,충남 천안,1760,2013
강력범죄 ,살인기수,강원 원주,7,2013
강력범죄 ,살인미수등,강원 원주,4,2013
강력범죄 ,강도,강원 원주,11,2013
강력범죄 ,강간,강원 원주,31,2013
강력범죄 ,유사강간,강원 원주,2,2013
강력범죄 ,강제추행,강원 원주,90,2013
강력범죄 ,기타 강간 강제추행등,강원 원주,6,2013
강력범죄 ,방화,강원 원주,13,2013
절도범죄,절도,강원 원주,2033,2013
폭력범죄 ,상해,강원 원주,589,2013
폭력범죄 ,폭행,강원 원주,1514,2013
폭력범죄 ,체포 감금,강원 원주,9,2013
폭력범죄 ,협박,강원 원주,55,2013
폭력범죄 ,약취 유인,강원 원주,1,2013
폭력범죄 ,폭력행위등,강원 원주,387,2013
폭력범죄 ,공갈,강원 원주,21,2013
폭력범죄 ,손괴,강원 원주,656,2013
지능범죄 ,직무유기,강원 원주,5,2013
지능범죄 ,직권남용,강원 원주,2,2013
지능범죄 ,증수뢰,강원 원주,2,2013
지능범죄 ,통화,강원 원주,15,2013
지능범죄 ,문서 인장,강원 원주,75,2013
지능범죄 ,유가증권인지,강원 원주,1,2013
지능범죄 ,사기,강원 원주,1466,2013
지능범죄 ,횡령,강원 원주,266,2013
지능범죄 ,배임,강원 원주,15,2013
풍속범죄 ,성풍속범죄,강원 원주,116,2013
풍속범죄 ,도박범죄,강원 원주,46,2013
특별경제범죄 ,특별경제범죄 ,강원 원주,413,2013
마약범죄,마약범죄,강원 원주,18,2013
보건범죄,보건범죄,강원 원주,64,2013
환경범죄,환경범죄,강원 원주,15,2013
교통범죄,교통범죄,강원 원주,5086,2013
노동범죄,노동범죄,강원 원주,4,2013
안보범죄,안보범죄,강원 원주,1,2013
선거범죄,선거범죄,강원 원주,1,2013
병역범죄,병역범죄,강원 원주,178,2013
기타범죄,기타범죄,강원 원주,1073,2013
강력범죄 ,살인기수,강원 춘천,3,2013
강력범죄 ,살인미수등,강원 춘천,2,2013
강력범죄 ,강도,강원 춘천,7,2013
강력범죄 ,강간,강원 춘천,27,2013
강력범죄 ,유사강간,강원 춘천,0,2013
강력범죄 ,강제추행,강원 춘천,62,2013
강력범죄 ,기타 강간 강제추행등,강원 춘천,11,2013
강력범죄 ,방화,강원 춘천,8,2013
절도범죄,절도,강원 춘천,1375,2013
폭력범죄 ,상해,강원 춘천,502,2013
폭력범죄 ,폭행,강원 춘천,588,2013
폭력범죄 ,체포 감금,강원 춘천,4,2013
폭력범죄 ,협박,강원 춘천,23,2013
폭력범죄 ,약취 유인,강원 춘천,0,2013
폭력범죄 ,폭력행위등,강원 춘천,246,2013
폭력범죄 ,공갈,강원 춘천,8,2013
폭력범죄 ,손괴,강원 춘천,456,2013
지능범죄 ,직무유기,강원 춘천,7,2013
지능범죄 ,직권남용,강원 춘천,5,2013
지능범죄 ,증수뢰,강원 춘천,1,2013
지능범죄 ,통화,강원 춘천,25,2013
지능범죄 ,문서 인장,강원 춘천,101,2013
지능범죄 ,유가증권인지,강원 춘천,1,2013
지능범죄 ,사기,강원 춘천,875,2013
지능범죄 ,횡령,강원 춘천,126,2013
지능범죄 ,배임,강원 춘천,26,2013
풍속범죄 ,성풍속범죄,강원 춘천,58,2013
풍속범죄 ,도박범죄,강원 춘천,39,2013
특별경제범죄 ,특별경제범죄 ,강원 춘천,260,2013
마약범죄,마약범죄,강원 춘천,37,2013
보건범죄,보건범죄,강원 춘천,45,2013
환경범죄,환경범죄,강원 춘천,18,2013
교통범죄,교통범죄,강원 춘천,6097,2013
노동범죄,노동범죄,강원 춘천,1,2013
안보범죄,안보범죄,강원 춘천,2,2013
선거범죄,선거범죄,강원 춘천,0,2013
병역범죄,병역범죄,강원 춘천,132,2013
기타범죄,기타범죄,강원 춘천,896,2013
강력범죄 ,살인기수,경기 평택,2,2013
강력범죄 ,살인미수등,경기 평택,7,2013
강력범죄 ,강도,경기 평택,16,2013
강력범죄 ,강간,경기 평택,60,2013
강력범죄 ,유사강간,경기 평택,3,2013
강력범죄 ,강제추행,경기 평택,146,2013
강력범죄 ,기타 강간 강제추행등,경기 평택,10,2013
강력범죄 ,방화,경기 평택,20,2013
절도범죄,절도,경기 평택,2901,2013
폭력범죄 ,상해,경기 평택,556,2013
폭력범죄 ,폭행,경기 평택,1187,2013
폭력범죄 ,체포 감금,경기 평택,11,2013
폭력범죄 ,협박,경기 평택,36,2013
폭력범죄 ,약취 유인,경기 평택,3,2013
폭력범죄 ,폭력행위등,경기 평택,405,2013
폭력범죄 ,공갈,경기 평택,31,2013
폭력범죄 ,손괴,경기 평택,653,2013
지능범죄 ,직무유기,경기 평택,9,2013
지능범죄 ,직권남용,경기 평택,6,2013
지능범죄 ,증수뢰,경기 평택,0,2013
지능범죄 ,통화,경기 평택,20,2013
지능범죄 ,문서 인장,경기 평택,123,2013
지능범죄 ,유가증권인지,경기 평택,3,2013
지능범죄 ,사기,경기 평택,2379,2013
지능범죄 ,횡령,경기 평택,293,2013
지능범죄 ,배임,경기 평택,31,2013
풍속범죄 ,성풍속범죄,경기 평택,181,2013
풍속범죄 ,도박범죄,경기 평택,75,2013
특별경제범죄 ,특별경제범죄 ,경기 평택,646,2013
마약범죄,마약범죄,경기 평택,66,2013
보건범죄,보건범죄,경기 평택,134,2013
환경범죄,환경범죄,경기 평택,42,2013
교통범죄,교통범죄,경기 평택,6382,2013
노동범죄,노동범죄,경기 평택,28,2013
안보범죄,안보범죄,경기 평택,0,2013
선거범죄,선거범죄,경기 평택,0,2013
병역범죄,병역범죄,경기 평택,208,2013
기타범죄,기타범죄,경기 평택,2097,2013
강력범죄 ,살인기수,경북 경주,4,2013
강력범죄 ,살인미수등,경북 경주,2,2013
강력범죄 ,강도,경북 경주,11,2013
강력범죄 ,강간,경북 경주,37,2013
강력범죄 ,유사강간,경북 경주,1,2013
강력범죄 ,강제추행,경북 경주,73,2013
강력범죄 ,기타 강간 강제추행등,경북 경주,14,2013
강력범죄 ,방화,경북 경주,21,2013
절도범죄,절도,경북 경주,1844,2013
폭력범죄 ,상해,경북 경주,406,2013
폭력범죄 ,폭행,경북 경주,359,2013
폭력범죄 ,체포 감금,경북 경주,5,2013
폭력범죄 ,협박,경북 경주,14,2013
폭력범죄 ,약취 유인,경북 경주,3,2013
폭력범죄 ,폭력행위등,경북 경주,268,2013
폭력범죄 ,공갈,경북 경주,38,2013
폭력범죄 ,손괴,경북 경주,302,2013
지능범죄 ,직무유기,경북 경주,1,2013
지능범죄 ,직권남용,경북 경주,1,2013
지능범죄 ,증수뢰,경북 경주,3,2013
지능범죄 ,통화,경북 경주,11,2013
지능범죄 ,문서 인장,경북 경주,73,2013
지능범죄 ,유가증권인지,경북 경주,1,2013
지능범죄 ,사기,경북 경주,1255,2013
지능범죄 ,횡령,경북 경주,137,2013
지능범죄 ,배임,경북 경주,25,2013
풍속범죄 ,성풍속범죄,경북 경주,73,2013
풍속범죄 ,도박범죄,경북 경주,49,2013
특별경제범죄 ,특별경제범죄 ,경북 경주,325,2013
마약범죄,마약범죄,경북 경주,7,2013
보건범죄,보건범죄,경북 경주,82,2013
환경범죄,환경범죄,경북 경주,19,2013
교통범죄,교통범죄,경북 경주,5224,2013
노동범죄,노동범죄,경북 경주,1,2013
안보범죄,안보범죄,경북 경주,0,2013
선거범죄,선거범죄,경북 경주,8,2013
병역범죄,병역범죄,경북 경주,81,2013
기타범죄,기타범죄,경북 경주,756,2013
강력범죄 ,살인기수,경남 김해,3,2013
강력범죄 ,살인미수등,경남 김해,7,2013
강력범죄 ,강도,경남 김해,15,2013
